x1,x2,True_Class,PT_Cluster,FHE_Cluster,Heap_Position
561574.0000,621747.0000,14,0,2424,2533
604973.0000,574773.0000,14,0,2424,2161
605284.0000,556134.0000,14,0,2424,2117
617910.0000,592293.0000,14,0,2424,2133
555904.0000,640401.0000,14,0,2424,2761
526559.0000,509417.0000,14,-1,-1,2384
603849.0000,572396.0000,14,0,2424,2159
598634.0000,619900.0000,14,0,2424,2296
603359.0000,589262.0000,14,0,2424,2216
657455.0000,567754.0000,14,0,2424,1966
614279.0000,599251.0000,14,0,2424,2189
578496.0000,631434.0000,14,0,2424,2439
645171.0000,595209.0000,14,0,2424,2053
688015.0000,533535.0000,14,-1,-1,1615
656477.0000,573007.0000,14,0,2424,1982
540029.0000,563888.0000,14,0,2424,2476
597418.0000,538362.0000,14,0,2424,2114
613545.0000,574733.0000,14,0,2424,2123
628696.0000,542447.0000,14,0,2424,2026
604157.0000,574191.0000,14,0,2424,2169
603126.0000,497987.0000,14,0,2424,2032
605850.0000,533310.0000,14,0,2424,2076
596179.0000,529556.0000,14,0,2424,2101
610330.0000,552628.0000,14,0,2424,2090
598184.0000,531473.0000,14,0,2424,2096
620438.0000,511694.0000,14,0,2424,2005
600202.0000,622079.0000,14,0,2424,2292
603021.0000,577991.0000,14,0,2424,2191
515612.0000,540643.0000,14,0,2424,2581
606548.0000,574376.0000,14,0,2424,2150
593490.0000,623110.0000,14,0,2424,2329
607084.0000,595500.0000,14,0,2424,2212
583728.0000,563146.0000,14,0,2424,2246
616044.0000,533807.0000,14,0,2424,2049
624452.0000,584622.0000,14,0,2424,2098
604438.0000,574666.0000,14,0,2424,2168
625709.0000,660145.0000,14,0,2424,2271
601376.0000,579831.0000,14,0,2424,2202
565148.0000,557305.0000,14,0,2424,2304
639418.0000,537903.0000,14,0,2424,1976
612799.0000,537497.0000,14,0,2424,2065
583653.0000,652182.0000,14,0,2424,2480
599808.0000,596484.0000,14,0,2424,2247
605250.0000,573272.0000,14,0,2424,2155
606738.0000,601356.0000,14,0,2424,2230
611044.0000,571814.0000,14,0,2424,2125
575440.0000,568511.0000,14,0,2424,2278
616329.0000,529516.0000,14,0,2424,2038
605927.0000,572533.0000,14,0,2424,2147
609286.0000,586782.0000,14,0,2424,2178
647354.0000,579190.0000,14,0,2424,2025
606929.0000,571420.0000,14,0,2424,2138
562920.0000,559223.0000,14,0,2424,2324
680357.0000,620811.0000,14,0,2424,1983
707100.0000,601463.0000,14,-1,-1,1780
604294.0000,574368.0000,14,0,2424,2167
614917.0000,600946.0000,14,0,2424,2190
611508.0000,503220.0000,14,0,2424,2015
603789.0000,574474.0000,14,0,2424,2174
551740.0000,588768.0000,14,0,2424,2479
546031.0000,570429.0000,14,0,2424,2451
569197.0000,559307.0000,14,0,2424,2287
688712.0000,568754.0000,14,0,2424,1800
604067.0000,574091.0000,14,0,2424,2170
606809.0000,572101.0000,14,0,2424,2140
588597.0000,622592.0000,14,0,2424,2356
613840.0000,534167.0000,14,0,2424,2054
576263.0000,547239.0000,14,0,2424,2242
597077.0000,568196.0000,14,0,2424,2196
601339.0000,571609.0000,14,0,2424,2182
606011.0000,569426.0000,14,0,2424,2136
593398.0000,559764.0000,14,0,2424,2193
593166.0000,622725.0000,14,0,2424,2330
609796.0000,532982.0000,14,0,2424,2066
712648.0000,607541.0000,14,-1,-1,1763
585048.0000,505097.0000,14,0,2424,2094
525967.0000,565687.0000,14,0,2424,2624
660327.0000,585901.0000,14,0,2424,1996
607604.0000,573951.0000,14,0,2424,2141
604001.0000,573587.0000,14,0,2424,2166
591484.0000,571087.0000,14,0,2424,2229
613868.0000,585089.0000,14,0,2424,2137
645464.0000,660478.0000,14,-1,-1,2186
538571.0000,654649.0000,14,-1,-1,2941
555429.0000,604551.0000,14,0,2424,2506
597620.0000,586226.0000,14,0,2424,2236
586097.0000,567445.0000,14,0,2424,2243
545235.0000,539822.0000,14,0,2424,2366
649088.0000,575733.0000,14,0,2424,2012
599123.0000,616977.0000,14,0,2424,2282
563763.0000,559454.0000,14,0,2424,2318
617717.0000,613939.0000,14,0,2424,2205
618869.0000,577243.0000,14,0,2424,2110
567188.0000,560044.0000,14,0,2424,2301
636628.0000,533309.0000,14,0,2424,1980
560362.0000,567914.0000,14,0,2424,2360
595014.0000,632844.0000,14,0,2424,2349
605876.0000,550640.0000,14,0,2424,2108
604352.0000,573425.0000,14,0,2424,2160
600679.0000,599545.0000,14,0,2424,2248
596891.0000,579476.0000,14,0,2424,2226
614943.0000,540976.0000,14,0,2424,2062
604415.0000,571400.0000,14,0,2424,2153
603698.0000,573585.0000,14,0,2424,2171
658199.0000,568743.0000,14,0,2424,1965
598759.0000,582942.0000,14,0,2424,2225
671269.0000,590258.0000,14,0,2424,1956
593317.0000,534085.0000,14,0,2424,2122
657985.0000,453405.0000,13,7,1997,1467
608557.0000,590278.0000,14,0,2424,2194
623004.0000,508050.0000,14,0,2424,1988
601900.0000,569391.0000,14,0,2424,2165
641031.0000,593074.0000,14,0,2424,2064
589658.0000,640498.0000,14,0,2424,2397
567565.0000,573952.0000,14,0,2424,2335
559078.0000,570088.0000,14,0,2424,2374
639431.0000,588155.0000,14,0,2424,2060
566609.0000,537592.0000,14,0,2424,2262
568570.0000,579335.0000,14,0,2424,2343
660650.0000,615038.0000,14,0,2424,2035
667639.0000,571164.0000,14,0,2424,1928
596796.0000,529933.0000,14,0,2424,2099
606111.0000,617846.0000,14,0,2424,2266
616060.0000,590779.0000,14,0,2424,2142
602873.0000,527864.0000,14,0,2424,2077
571334.0000,594145.0000,14,0,2424,2373
602167.0000,543919.0000,14,0,2424,2109
605100.0000,573307.0000,14,0,2424,2158
546640.0000,560043.0000,14,0,2424,2410
585195.0000,555011.0000,14,0,2424,2219
651740.0000,589474.0000,14,0,2424,2029
589112.0000,536573.0000,14,0,2424,2139
582057.0000,543124.0000,14,0,2424,2204
690968.0000,555952.0000,14,0,2424,1726
609030.0000,552436.0000,14,0,2424,2093
632125.0000,541413.0000,14,0,2424,2011
603445.0000,630598.0000,14,0,2424,2298
628264.0000,616214.0000,14,0,2424,2145
577242.0000,574073.0000,14,0,2424,2283
604090.0000,574392.0000,14,0,2424,2172
607911.0000,576556.0000,14,0,2424,2149
600665.0000,638890.0000,14,0,2424,2332
600117.0000,539079.0000,14,0,2424,2107
631182.0000,565466.0000,14,0,2424,2051
695646.0000,652231.0000,14,-1,-1,1989
619445.0000,567491.0000,14,0,2424,2085
613191.0000,571942.0000,14,0,2424,2118
567428.0000,580005.0000,14,0,2424,2355
590583.0000,623314.0000,14,0,2424,2345
606289.0000,670243.0000,14,-1,-1,2392
585175.0000,574133.0000,14,0,2424,2261
634967.0000,579020.0000,14,0,2424,2058
614615.0000,574437.0000,14,0,2424,2115
593061.0000,579188.0000,14,0,2424,2240
606933.0000,576409.0000,14,0,2424,2154
606587.0000,573873.0000,14,0,2424,2148
594084.0000,629464.0000,14,0,2424,2342
683697.0000,581516.0000,14,0,2424,1876
601530.0000,577183.0000,14,0,2424,2197
603055.0000,589818.0000,14,0,2424,2217
616561.0000,619007.0000,14,0,2424,2228
607463.0000,477085.0000,13,0,2424,1987
611581.0000,572630.0000,14,0,2424,2124
579712.0000,568354.0000,14,0,2424,2268
602887.0000,595245.0000,14,0,2424,2232
600039.0000,557139.0000,14,0,2424,2134
605913.0000,579526.0000,14,0,2424,2177
579773.0000,568698.0000,14,0,2424,2270
606324.0000,544357.0000,14,0,2424,2089
605958.0000,573728.0000,14,0,2424,2152
606144.0000,575076.0000,14,0,2424,2156
667472.0000,570571.0000,14,0,2424,1927
580048.0000,565009.0000,14,0,2424,2263
597802.0000,576113.0000,14,0,2424,2209
610263.0000,574422.0000,14,0,2424,2130
603855.0000,575180.0000,14,0,2424,2176
624369.0000,532153.0000,14,0,2424,2022
599870.0000,591110.0000,14,0,2424,2237
577167.0000,617095.0000,14,0,2424,2399
658403.0000,611332.0000,14,0,2424,2037
563460.0000,480559.0000,13,7,1997,2127
610980.0000,522819.0000,14,0,2424,2045
569422.0000,567790.0000,14,0,2424,2311
627727.0000,578737.0000,14,0,2424,2081
592804.0000,584539.0000,14,0,2424,2252
540783.0000,626497.0000,14,0,2424,2843
591823.0000,639096.0000,14,0,2424,2385
637323.0000,549567.0000,14,0,2424,2009
638078.0000,629421.0000,14,0,2424,2129
611315.0000,560757.0000,14,0,2424,2103
647103.0000,573853.0000,14,0,2424,2016
522993.0000,595581.0000,14,0,2424,2859
601187.0000,531825.0000,14,0,2424,2086
533799.0000,564377.0000,14,0,2424,2523
649034.0000,528813.0000,14,0,2424,1914
620975.0000,564344.0000,14,0,2424,2079
622407.0000,583192.0000,14,0,2424,2106
597026.0000,642918.0000,14,0,2424,2367
551291.0000,576721.0000,14,0,2424,2434
608768.0000,610525.0000,14,0,2424,2241
697959.0000,614701.0000,14,-1,-1,1885
658281.0000,582264.0000,14,0,2424,1997
546632.0000,599204.0000,14,0,2424,2569
672565.0000,564468.0000,14,0,2424,1887
636500.0000,587401.0000,14,0,2424,2068
696144.0000,548705.0000,14,0,2424,1606
533551.0000,582247.0000,14,0,2424,2644
526802.0000,551524.0000,14,0,2424,2530
553038.0000,606418.0000,14,0,2424,2542
696601.0000,603624.0000,14,0,2424,1871
588964.0000,597435.0000,14,0,2424,2284
716139.0000,621721.0000,14,-1,-1,1790
608529.0000,586311.0000,14,0,2424,2184
557378.0000,567033.0000,14,0,2424,2375
589994.0000,610890.0000,14,0,2424,2315
589344.0000,563119.0000,14,0,2424,2218
624415.0000,515911.0000,14,0,2424,1999
565483.0000,551512.0000,14,0,2424,2286
584895.0000,574666.0000,14,0,2424,2265
582777.0000,542670.0000,14,0,2424,2201
639394.0000,576728.0000,14,0,2424,2039
608298.0000,573748.0000,14,0,2424,2135
663578.0000,586265.0000,14,0,2424,1978
628080.0000,562986.0000,14,0,2424,2055
597421.0000,554767.0000,14,0,2424,2144
595193.0000,576508.0000,14,0,2424,2227
658103.0000,572250.0000,14,0,2424,1971
659529.0000,498474.0000,14,0,2424,1743
606415.0000,581386.0000,14,0,2424,2181
641976.0000,577433.0000,14,0,2424,2034
587466.0000,564953.0000,14,0,2424,2233
589180.0000,595099.0000,14,0,2424,2277
601885.0000,573083.0000,14,0,2424,2183
580561.0000,528916.0000,14,0,2424,2175
621726.0000,578003.0000,14,0,2424,2095
558817.0000,576255.0000,14,0,2424,2393
620213.0000,574468.0000,14,0,2424,2092
594010.0000,570095.0000,14,0,2424,2215
541976.0000,512639.0000,14,0,2424,2308
593840.0000,578685.0000,14,0,2424,2235
602667.0000,575857.0000,14,0,2424,2187
631446.0000,561156.0000,14,0,2424,2041
596481.0000,567449.0000,14,0,2424,2198
611318.0000,581584.0000,14,0,2424,2143
568546.0000,564911.0000,14,0,2424,2306
593865.0000,572987.0000,14,0,2424,2222
597017.0000,575588.0000,14,0,2424,2213
578804.0000,573582.0000,14,0,2424,2276
673750.0000,594081.0000,14,0,2424,1954
592714.0000,553958.0000,14,0,2424,2179
594029.0000,586701.0000,14,0,2424,2251
668502.0000,563937.0000,14,0,2424,1901
629533.0000,537542.0000,14,0,2424,2014
801539.0000,318482.0000,3,1,610,497
801667.0000,318542.0000,3,1,610,490
814045.0000,332998.0000,3,1,610,379
800479.0000,321640.0000,3,1,610,568
757470.0000,224976.0000,3,-1,-1,421
844536.0000,424646.0000,6,-1,-1,667
797105.0000,316002.0000,3,1,610,579
779956.0000,271501.0000,3,1,610,441
797205.0000,313318.0000,3,1,610,542
801323.0000,316240.0000,3,1,610,468
783666.0000,262902.0000,3,1,610,335
806131.0000,312752.0000,3,1,610,351
830658.0000,368694.0000,3,1,610,398
802482.0000,335269.0000,3,1,610,654
801910.0000,325434.0000,3,1,610,578
808062.0000,337340.0000,3,1,610,575
789833.0000,304422.0000,3,1,610,611
803603.0000,327255.0000,3,1,610,562
800865.0000,312968.0000,3,1,610,440
802237.0000,318526.0000,3,1,610,473
803959.0000,315173.0000,3,1,610,391
800123.0000,312312.0000,3,1,610,446
780927.0000,285057.0000,3,1,610,592
797242.0000,324588.0000,3,1,610,653
801551.0000,320544.0000,3,1,610,531
809182.0000,319115.0000,3,1,610,353
801931.0000,317202.0000,3,1,610,467
870801.0000,476330.0000,6,13,936,666
820327.0000,352701.0000,3,1,610,452
801093.0000,317509.0000,3,1,610,494
798523.0000,324500.0000,3,1,610,638
805237.0000,318655.0000,3,1,610,403
803375.0000,311620.0000,3,1,610,378
801441.0000,323812.0000,3,1,610,572
797313.0000,317527.0000,3,1,610,589
788220.0000,301915.0000,3,1,610,620
790395.0000,300024.0000,3,1,610,547
817135.0000,349925.0000,3,1,610,511
797787.0000,301470.0000,3,1,610,383
804630.0000,332333.0000,3,1,610,596
808710.0000,330379.0000,3,1,610,462
802111.0000,320817.0000,3,1,610,521
796375.0000,309563.0000,3,1,610,523
819768.0000,346596.0000,3,1,610,393
814605.0000,354382.0000,3,1,610,621
800565.0000,319364.0000,3,1,610,536
802089.0000,313456.0000,3,1,610,419
814401.0000,341234.0000,3,1,610,459
796609.0000,319691.0000,3,1,610,631
776131.0000,248465.0000,3,1,610,336
803464.0000,329093.0000,3,1,610,584
802646.0000,317894.0000,3,1,610,458
809550.0000,327365.0000,3,1,610,407
795322.0000,311178.0000,3,1,610,566
830450.0000,393096.0000,3,1,610,658
778414.0000,260729.0000,3,1,610,372
800041.0000,318331.0000,3,1,610,537
802814.0000,320130.0000,3,1,610,479
802738.0000,312234.0000,3,1,610,386
823913.0000,369439.0000,3,1,610,582
803386.0000,318982.0000,3,1,610,451
812869.0000,346251.0000,3,1,610,569
798904.0000,324420.0000,3,1,610,632
800447.0000,331643.0000,3,1,610,656
807446.0000,342555.0000,3,1,610,642
804251.0000,329956.0000,3,1,610,577
797594.0000,302109.0000,3,1,610,387
803448.0000,314797.0000,3,1,610,399
765502.0000,240340.0000,3,1,610,410
795527.0000,315510.0000,3,1,610,608
794640.0000,313497.0000,3,1,610,606
808717.0000,335740.0000,3,1,610,541
790932.0000,305223.0000,3,1,610,597
816852.0000,352965.0000,3,1,610,551
826228.0000,376658.0000,3,1,610,613
795299.0000,312036.0000,3,1,610,576
808686.0000,332209.0000,3,1,610,486
809594.0000,344872.0000,3,1,610,625
799275.0000,324108.0000,3,1,610,622
878184.0000,487392.0000,6,13,936,657
798472.0000,322218.0000,3,1,610,619
824822.0000,367091.0000,3,1,610,533
746769.0000,205186.0000,3,-1,-1,432
756701.0000,207223.0000,3,-1,-1,333
795489.0000,287279.0000,3,1,610,339
800483.0000,320713.0000,3,1,610,555
783491.0000,288029.0000,3,1,610,570
797162.0000,306135.0000,3,1,610,445
800272.0000,316170.0000,3,1,610,502
806827.0000,324616.0000,3,1,610,437
802853.0000,314938.0000,3,1,610,418
800804.0000,316615.0000,3,1,610,487
813173.0000,354777.0000,3,1,610,647
801588.0000,319814.0000,3,1,610,522
797400.0000,315778.0000,3,1,610,571
823840.0000,368410.0000,3,1,610,573
811391.0000,343836.0000,3,1,610,574
801055.0000,321833.0000,3,1,610,554
804038.0000,306622.0000,3,1,610,345
803780.0000,334441.0000,3,1,610,635
834173.0000,386159.0000,3,1,610,540
802784.0000,313853.0000,3,1,610,405
807293.0000,347456.0000,3,1,610,660
817119.0000,336333.0000,3,1,610,363
786635.0000,269352.0000,3,1,610,337
824624.0000,381716.0000,3,1,610,659
797415.0000,319840.0000,3,1,610,617
800772.0000,325023.0000,3,1,610,601
806626.0000,318966.0000,3,1,610,382
800845.0000,311838.0000,3,1,610,425
769386.0000,259892.0000,3,1,610,567
797272.0000,324228.0000,3,1,610,652
807409.0000,325526.0000,3,1,610,433
795836.0000,291870.0000,3,1,610,349
798321.0000,319665.0000,3,1,610,595
805372.0000,313397.0000,3,1,610,366
790738.0000,308028.0000,3,1,610,630
800667.0000,315995.0000,3,1,610,483
795205.0000,316433.0000,3,1,610,627
809054.0000,345541.0000,3,1,610,639
808452.0000,320117.0000,3,1,610,369
779897.0000,279572.0000,3,1,610,550
782642.0000,275308.0000,3,1,610,424
797569.0000,321799.0000,3,1,610,633
801751.0000,318110.0000,3,1,610,481
787644.0000,297715.0000,3,1,610,585
807401.0000,314610.0000,3,1,610,348
800677.0000,310656.0000,3,1,610,420
800394.0000,301473.0000,3,1,610,352
795571.0000,310093.0000,3,1,610,543
814158.0000,335578.0000,3,1,610,396
811913.0000,325091.0000,3,1,610,358
806982.0000,316680.0000,3,1,610,368
775604.0000,274485.0000,3,1,610,591
800133.0000,327081.0000,3,1,610,634
806511.0000,313841.0000,3,1,610,355
803796.0000,314893.0000,3,1,610,392
802012.0000,318315.0000,3,1,610,476
826789.0000,377676.0000,3,1,610,609
814108.0000,344096.0000,3,1,610,514
804354.0000,309671.0000,3,1,610,356
807017.0000,330432.0000,3,1,610,520
803774.0000,334756.0000,3,1,610,637
817410.0000,346944.0000,3,1,610,454
841928.0000,398948.0000,3,1,610,505
816145.0000,349032.0000,3,1,610,525
818622.0000,370753.0000,3,1,610,664
786245.0000,292352.0000,3,1,610,552
784164.0000,285702.0000,3,1,610,526
805390.0000,319676.0000,3,1,610,414
790774.0000,303642.0000,3,1,610,580
803277.0000,319525.0000,3,1,610,461
833182.0000,379714.0000,3,1,610,472
773023.0000,251826.0000,3,1,610,381
801609.0000,320399.0000,3,1,610,528
778965.0000,282290.0000,3,1,610,605
814317.0000,333112.0000,3,1,610,377
805080.0000,323708.0000,3,1,610,469
801080.0000,318049.0000,3,1,610,510
799724.0000,318884.0000,3,1,610,549
798059.0000,316113.0000,3,1,610,558
806176.0000,320301.0000,3,1,610,400
769876.0000,257669.0000,3,1,610,530
825716.0000,373098.0000,3,1,610,583
791983.0000,298565.0000,3,1,610,477
801386.0000,313545.0000,3,1,610,431
804871.0000,317801.0000,3,1,610,402
810903.0000,332925.0000,3,1,610,442
838276.0000,395673.0000,3,1,610,553
810543.0000,341180.0000,3,1,610,563
777978.0000,252419.0000,3,1,610,338
820258.0000,351165.0000,3,1,610,434
801997.0000,319385.0000,3,1,610,496
779437.0000,281959.0000,3,1,610,588
810253.0000,323873.0000,3,1,610,371
794826.0000,309589.0000,3,1,610,557
814280.0000,344223.0000,3,1,610,509
832651.0000,373469.0000,3,1,610,409
794142.0000,306704.0000,3,1,610,538
802041.0000,319504.0000,3,1,610,498
804190.0000,320706.0000,3,1,610,453
798983.0000,325682.0000,3,1,610,641
840462.0000,402858.0000,3,1,610,587
799912.0000,323363.0000,3,1,610,602
804119.0000,328544.0000,3,1,610,564
804358.0000,320802.0000,3,1,610,448
803057.0000,331037.0000,3,1,610,618
803031.0000,325811.0000,3,1,610,556
784151.0000,283760.0000,3,1,610,489
800444.0000,311497.0000,3,1,610,429
802004.0000,317772.0000,3,1,610,470
803470.0000,319069.0000,3,1,610,449
811277.0000,335577.0000,3,1,610,465
803332.0000,315488.0000,3,1,610,411
800037.0000,317963.0000,3,1,610,534
813436.0000,360446.0000,3,1,610,663
800694.0000,316789.0000,3,1,610,495
838129.0000,404012.0000,3,1,610,646
764997.0000,249477.0000,3,1,610,545
800316.0000,311699.0000,3,1,610,438
806848.0000,320541.0000,3,1,610,388
805462.0000,317833.0000,3,1,610,389
798308.0000,312788.0000,3,1,610,515
802655.0000,316263.0000,3,1,610,436
801456.0000,320080.0000,3,1,610,527
801309.0000,318213.0000,3,1,610,501
840886.0000,397888.0000,3,1,610,524
829529.0000,375007.0000,3,1,610,519
830805.0000,370801.0000,3,1,610,422
804979.0000,334141.0000,3,1,610,607
804013.0000,316083.0000,3,1,610,401
808489.0000,317021.0000,3,1,610,350
770113.0000,241615.0000,3,1,610,354
804332.0000,319006.0000,3,1,610,427
833661.0000,389733.0000,3,1,610,593
797834.0000,297329.0000,3,1,610,359
794956.0000,309980.0000,3,1,610,560
801232.0000,307078.0000,3,1,610,376
809552.0000,342258.0000,3,1,610,598
794615.0000,305632.0000,3,1,610,518
809259.0000,345634.0000,3,1,610,636
811502.0000,355939.0000,3,1,610,662
801301.0000,316893.0000,3,1,610,475
803370.0000,318247.0000,3,1,610,443
804702.0000,315881.0000,3,1,610,385
797009.0000,293194.0000,3,1,610,346
813791.0000,334609.0000,3,1,610,390
812965.0000,330224.0000,3,1,610,375
826048.0000,374236.0000,3,1,610,586
800959.0000,322309.0000,3,1,610,565
803405.0000,317316.0000,3,1,610,428
802254.0000,320673.0000,3,1,610,517
783116.0000,265635.0000,3,1,610,347
798633.0000,317300.0000,3,1,610,561
801482.0000,327644.0000,3,1,610,616
798612.0000,326404.0000,3,1,610,649
799001.0000,302014.0000,3,1,610,373
802537.0000,312497.0000,3,1,610,394
799794.0000,315080.0000,3,1,610,500
793892.0000,313943.0000,3,1,610,628
804691.0000,332987.0000,3,1,610,603
793855.0000,298525.0000,3,1,610,430
796952.0000,318633.0000,3,1,610,614
800655.0000,320227.0000,3,1,610,546
801780.0000,318992.0000,3,1,610,499
805977.0000,320805.0000,3,1,610,413
796916.0000,323332.0000,3,1,610,650
820904.0000,351763.0000,3,1,610,426
808405.0000,318841.0000,3,1,610,362
765283.0000,249459.0000,3,1,610,539
824212.0000,363776.0000,3,1,610,504
798981.0000,311092.0000,3,1,610,463
797178.0000,310439.0000,3,1,610,512
800582.0000,316980.0000,3,1,610,508
803839.0000,310353.0000,3,1,610,365
796283.0000,315582.0000,3,1,610,594
801145.0000,317601.0000,3,1,610,492
801662.0000,318423.0000,3,1,610,488
801782.0000,318281.0000,3,1,610,484
803377.0000,319212.0000,3,1,610,456
803932.0000,318781.0000,3,1,610,435
806192.0000,337849.0000,3,1,610,623
789583.0000,287700.0000,3,1,610,406
801586.0000,318947.0000,3,1,610,506
804251.0000,331304.0000,3,1,610,590
799667.0000,316830.0000,3,1,610,532
759789.0000,229116.0000,3,1,610,412
799021.0000,326404.0000,3,1,610,645
793684.0000,312065.0000,3,1,610,612
806320.0000,315242.0000,3,1,610,364
786234.0000,267976.0000,3,1,610,334
821151.0000,366545.0000,3,1,610,610
801903.0000,312794.0000,3,1,610,415
782506.0000,279930.0000,3,1,610,482
803627.0000,319323.0000,3,1,610,447
794991.0000,291216.0000,3,1,610,357
794667.0000,315069.0000,3,1,610,624
799291.0000,317500.0000,3,1,610,544
798243.0000,324160.0000,3,1,610,640
804408.0000,337683.0000,3,1,610,648
818119.0000,348676.0000,3,1,610,460
810502.0000,336169.0000,3,1,610,493
793560.0000,285392.0000,3,1,610,342
801326.0000,315779.0000,3,1,610,464
808644.0000,326320.0000,3,1,610,416
813645.0000,328765.0000,3,1,610,360
800966.0000,317165.0000,3,1,610,491
797111.0000,302781.0000,3,1,610,408
802431.0000,322048.0000,3,1,610,529
811061.0000,333595.0000,3,1,610,444
786719.0000,283364.0000,3,1,610,423
773955.0000,239849.0000,3,1,610,332
803701.0000,321815.0000,3,1,610,478
783110.0000,289805.0000,3,1,610,599
800235.0000,316652.0000,3,1,610,516
807421.0000,317527.0000,3,1,610,367
797947.0000,319734.0000,3,1,610,604
805035.0000,317469.0000,3,1,610,395
801166.0000,322298.0000,3,1,610,559
846693.0000,429031.0000,6,-1,-1,668
801493.0000,322249.0000,3,1,610,548
806087.0000,326636.0000,3,1,610,480
810657.0000,329468.0000,3,1,610,404
801313.0000,300606.0000,3,1,610,341
800390.0000,309948.0000,3,1,610,417
801634.0000,318965.0000,3,1,610,503
799197.0000,314215.0000,3,1,610,507
795254.0000,296488.0000,3,1,610,384
807696.0000,320548.0000,3,1,610,380
800461.0000,326821.0000,3,1,610,626
801174.0000,320442.0000,3,1,610,535
809781.0000,326904.0000,3,1,610,397
826585.0000,366934.0000,3,1,610,474
804429.0000,312164.0000,3,1,610,370
788005.0000,292268.0000,3,1,610,513
801183.0000,316191.0000,3,1,610,471
378274.0000,816341.0000,1,2,4224,4248
406233.0000,813072.0000,1,2,4224,4058
401478.0000,785370.0000,1,2,4224,3965
448651.0000,847994.0000,1,2,4224,3817
434440.0000,822866.0000,1,2,4224,3843
369199.0000,734895.0000,1,2,4224,4032
413241.0000,771595.0000,1,2,4224,3788
369418.0000,733394.0000,1,2,4224,4020
378563.0000,789670.0000,1,2,4224,4186
424190.0000,780052.0000,1,2,4224,3736
415993.0000,776671.0000,1,2,4224,3786
421352.0000,799127.0000,1,2,4224,3854
432656.0000,783776.0000,1,2,4224,3695
383032.0000,788008.0000,1,2,4224,4148
414377.0000,771258.0000,1,2,4224,3777
425260.0000,773661.0000,1,2,4224,3708
469139.0000,810971.0000,1,2,4224,3492
442979.0000,803024.0000,1,2,4224,3691
347079.0000,803582.0000,1,2,4224,4306
412797.0000,803180.0000,1,2,4224,3945
352874.0000,807952.0000,1,2,4224,4297
442286.0000,755194.0000,1,2,4224,3485
416433.0000,786159.0000,1,2,4224,3830
419700.0000,793447.0000,1,2,4224,3841
422961.0000,821595.0000,1,2,4224,3940
400008.0000,789447.0000,1,2,4224,4000
429586.0000,775621.0000,1,2,4224,3687
457561.0000,788245.0000,1,2,4224,3495
415417.0000,785827.0000,1,2,4224,3845
389552.0000,750700.0000,1,2,4224,3921
415598.0000,786499.0000,1,2,4224,3848
443447.0000,783977.0000,1,2,4224,3616
404792.0000,749210.0000,1,2,4224,3766
389392.0000,730768.0000,1,2,4224,3822
473485.0000,847098.0000,1,2,4224,3625
491614.0000,778997.0000,1,2,4224,3359
437483.0000,785130.0000,1,2,4224,3670
452570.0000,848127.0000,1,2,4224,3778
417197.0000,778243.0000,1,2,4224,3780
405986.0000,787439.0000,1,2,4224,3938
437568.0000,794323.0000,1,2,4224,3698
420319.0000,794333.0000,1,2,4224,3839
418963.0000,746595.0000,1,2,4224,3658
469422.0000,822619.0000,1,2,4224,3542
397688.0000,762902.0000,1,2,4224,3903
