x1,x2,True_Class,PT_Cluster,FHE_Cluster,Heap_Position
1.0401,0.5051,1,0,393,221
1.1398,0.5696,1,0,393,253
0.7920,0.5971,1,0,393,110
1.6297,-0.2341,1,0,393,372
1.3536,-0.3008,1,0,393,313
0.0126,-0.0094,1,0,393,1
1.4975,-0.0521,1,0,393,341
1.7142,-0.2450,1,0,393,382
1.0520,0.7348,1,0,393,226
1.1807,-0.5277,1,0,393,262
0.5150,0.5050,1,0,393,54
0.8010,-0.1024,1,0,393,118
0.7551,-0.5648,1,0,393,101
1.5754,0.2655,1,0,393,362
1.2383,-0.7549,1,0,393,284
1.7319,-0.1694,1,0,393,383
0.8067,0.4386,1,0,393,122
1.7715,0.1742,1,0,393,387
0.9843,0.9680,1,0,393,189
0.2788,0.0714,1,0,393,22
1.1845,0.3690,1,0,393,263
1.1056,-0.8523,1,0,393,248
0.1817,-0.1652,1,0,393,9
1.0326,0.5556,1,0,393,215
0.9756,-0.7128,1,0,393,187
0.9444,-0.7420,1,0,393,175
1.0377,0.7029,1,0,393,219
1.0992,0.7452,1,0,393,234
1.5448,-0.4256,1,0,393,357
1.3451,-0.5698,1,0,393,312
1.1171,0.3010,1,0,393,249
0.7060,0.2054,1,0,393,96
1.1960,0.5270,1,0,393,266
1.3785,-0.2193,1,0,393,320
0.8775,0.0262,1,0,393,143
1.6052,-0.2115,1,0,393,370
1.5087,-0.2622,1,0,393,350
1.1461,-0.4112,1,0,393,256
0.9724,-0.7800,1,0,393,184
1.2892,0.2891,1,0,393,294
1.0789,0.9106,1,0,393,232
0.2245,-0.0835,1,0,393,14
0.7613,-0.4673,1,0,393,104
0.9298,0.5933,1,0,393,168
0.6604,-0.5789,1,0,393,78
1.5632,-0.2771,1,0,393,360
0.5966,0.2367,1,0,393,62
0.6031,-0.3553,1,0,393,70
1.3067,-0.2986,1,0,393,305
0.8022,-0.1748,1,0,393,121
1.2157,-0.4147,1,0,393,280
0.3449,0.2320,1,0,393,32
1.3144,0.5237,1,0,393,307
1.6292,-0.2837,1,0,393,371
0.8334,-0.1278,1,0,393,131
1.1321,0.3899,1,0,393,252
1.2234,0.0733,1,0,393,282
0.9738,-0.9139,1,0,393,186
1.7582,-0.2208,1,0,393,385
0.8594,-0.3300,1,0,393,140
1.9221,0.0258,1,0,393,398
0.8980,0.5422,1,0,393,149
0.8605,-0.1961,1,0,393,141
1.2127,0.3196,1,0,393,279
1.2714,-0.2731,1,0,393,291
0.6235,0.2815,1,0,393,72
1.5659,-0.3049,1,0,393,361
0.3286,-0.2967,1,0,393,30
1.4135,-0.1258,1,0,393,331
1.2945,-0.2691,1,0,393,295
1.6519,0.3005,1,0,393,374
0.5237,-0.0805,1,0,393,55
0.1610,-0.0312,1,0,393,7
1.2277,-0.0965,1,0,393,283
0.6522,-0.0338,1,0,393,76
0.9968,-0.8331,1,0,393,198
0.2601,-0.1819,1,0,393,18
0.5874,-0.4644,1,0,393,61
1.2799,-0.7051,1,0,393,293
1.0331,-0.6629,1,0,393,216
0.9677,-0.7937,1,0,393,182
0.6539,0.0044,1,0,393,77
0.2238,-0.1242,1,0,393,13
0.9413,-0.2973,1,0,393,171
0.8269,-0.7370,1,0,393,129
0.7615,0.3975,1,0,393,103
0.5296,-0.4355,1,0,393,58
0.6857,-0.4923,1,0,393,82
0.6878,-0.4425,1,0,393,83
1.1469,-0.0487,1,0,393,255
1.0782,0.4153,1,0,393,233
1.0210,0.4842,1,0,393,211
1.1750,0.5581,1,0,393,260
1.2638,-0.1128,1,0,393,289
0.8670,-0.7543,1,0,393,142
1.3103,-0.0428,1,0,393,306
0.9802,-0.6889,1,0,393,188
1.3215,-0.2760,1,0,393,309
1.7846,-0.1380,1,0,393,390
0.9967,-0.9701,1,0,393,200
0.3570,0.3549,1,0,393,33
0.8227,-0.2465,1,0,393,127
0.8975,-0.3590,1,0,393,152
1.0666,0.8454,1,0,393,229
1.6404,0.2373,1,0,393,373
0.9165,-0.1169,1,0,393,166
0.9432,0.9263,1,0,393,170
1.0248,0.5374,1,0,393,212
1.0725,0.6422,1,0,393,230
1.4664,-0.3170,1,0,393,339
0.8781,-0.0639,1,0,393,145
0.9441,0.8482,1,0,393,172
1.3609,0.1948,1,0,393,314
0.7795,0.0820,1,0,393,109
0.3867,0.2964,1,0,393,34
1.0468,0.8006,1,0,393,224
1.5432,0.2601,1,0,393,356
1.0467,0.6084,1,0,393,225
0.6797,-0.3676,1,0,393,81
1.1066,0.0502,1,0,393,245
1.1458,-0.4410,1,0,393,254
1.2507,-0.0908,1,0,393,288
1.2688,0.5878,1,0,393,290
1.2005,0.5810,1,0,393,270
0.7729,0.7443,1,0,393,106
0.8272,0.0538,1,0,393,128
0.8338,-0.1371,1,0,393,132
0.1332,0.0076,1,0,393,6
1.1296,0.5740,1,0,393,251
0.6922,-0.2277,1,0,393,84
1.5613,0.0365,1,0,393,359
0.7785,-0.2713,1,0,393,108
0.0974,-0.0387,1,0,393,3
1.7710,0.1712,1,0,393,386
1.1943,0.2788,1,0,393,265
0.8162,0.5411,1,0,393,125
0.6437,0.1191,1,0,393,73
0.0908,-0.0369,1,0,393,2
0.7577,0.0616,1,0,393,102
0.9075,-0.0709,1,0,393,162
0.8979,-0.1649,1,0,393,151
1.0115,0.4364,1,0,393,210
1.3734,-0.3593,1,0,393,316
0.8526,-0.2765,1,0,393,138
1.1661,-0.6193,1,0,393,259
1.4414,0.1401,1,0,393,337
1.5226,0.1770,1,0,393,353
0.7673,0.2388,1,0,393,105
1.7498,-0.1520,1,0,393,384
0.9859,-0.2666,1,0,393,191
1.3374,-0.0686,1,0,393,310
0.8152,-0.0291,1,0,393,126
0.8958,0.2040,1,0,393,147
0.4606,0.4402,1,0,393,42
1.0080,0.1005,1,0,393,209
1.5038,0.1943,1,0,393,349
0.4313,-0.2323,1,0,393,40
0.2571,-0.0647,1,0,393,17
1.2024,0.0296,1,0,393,277
0.6678,-0.0794,1,0,393,79
0.8536,0.4048,1,0,393,136
0.8776,0.0349,1,0,393,144
1.3963,-0.0552,1,0,393,322
0.9471,-0.7371,1,0,393,178
0.9235,0.2239,1,0,393,167
0.5275,-0.5255,1,0,393,57
0.8329,0.6329,1,0,393,130
1.4318,-0.4404,1,0,393,336
1.2192,-0.2370,1,0,393,281
0.6941,-0.3310,1,0,393,85
0.9715,-0.2999,1,0,393,183
0.9746,-0.5178,1,0,393,185
0.7358,-0.1398,1,0,393,99
0.8382,-0.2641,1,0,393,133
0.8136,-0.0607,1,0,393,124
0.5264,0.3840,1,0,393,56
1.2088,-0.4478,1,0,393,278
0.9898,-0.4827,1,0,393,192
2.0900,0.0000,2,1,790,400
2.1900,-0.1000,2,1,790,404
2.2900,-0.2000,2,1,790,413
2.3900,-0.3000,2,1,790,424
2.4900,-0.4000,2,1,790,436
2.5900,-0.5000,2,1,790,453
2.6900,-0.6000,2,1,790,476
2.7900,-0.7000,2,1,790,508
2.8900,-0.8000,2,1,790,544
2.9900,-0.9000,2,1,790,566
3.0900,-1.0000,2,1,790,601
2.1900,0.1000,2,1,790,403
2.2900,0.0000,2,1,790,412
2.3900,-0.1000,2,1,790,423
2.4900,-0.2000,2,1,790,435
2.5900,-0.3000,2,1,790,452
2.6900,-0.4000,2,1,790,475
2.7900,-0.5000,2,1,790,507
2.8900,-0.6000,2,1,790,543
2.9900,-0.7000,2,1,790,565
3.0900,-0.8000,2,1,790,600
3.1900,-0.9000,2,1,790,639
2.2900,0.2000,2,1,790,411
2.3900,0.1000,2,1,790,422
2.4900,0.0000,2,1,790,434
2.5900,-0.1000,2,1,790,451
2.6900,-0.2000,2,1,790,474
2.7900,-0.3000,2,1,790,506
2.8900,-0.4000,2,1,790,542
2.9900,-0.5000,2,1,790,564
3.0900,-0.6000,2,1,790,599
3.1900,-0.7000,2,1,790,638
3.2900,-0.8000,2,1,790,671
2.3900,0.3000,2,1,790,421
2.4900,0.2000,2,1,790,433
2.5900,0.1000,2,1,790,450
2.6900,0.0000,2,1,790,473
2.7900,-0.1000,2,1,790,505
2.8900,-0.2000,2,1,790,541
2.9900,-0.3000,2,1,790,563
3.0900,-0.4000,2,1,790,598
3.1900,-0.5000,2,1,790,637
3.2900,-0.6000,2,1,790,669
3.3900,-0.7000,2,1,790,702
2.4900,0.4000,2,1,790,432
2.5900,0.3000,2,1,790,449
2.6900,0.2000,2,1,790,472
2.7900,0.1000,2,1,790,503
2.8900,0.0000,2,1,790,540
2.9900,-0.1000,2,1,790,562
3.0900,-0.2000,2,1,790,597
3.1900,-0.3000,2,1,790,636
3.2900,-0.4000,2,1,790,668
3.3900,-0.5000,2,1,790,701
3.4900,-0.6000,2,1,790,732
2.5900,0.5000,2,1,790,448
2.6900,0.4000,2,1,790,471
2.7900,0.3000,2,1,790,501
2.8900,0.2000,2,1,790,538
2.9900,0.1000,2,1,790,561
3.0900,0.0000,2,1,790,596
3.1900,-0.1000,2,1,790,635
3.2900,-0.2000,2,1,790,667
3.3900,-0.3000,2,1,790,700
3.4900,-0.4000,2,1,790,731
3.5900,-0.5000,2,1,790,751
2.6900,0.6000,2,1,790,470
2.7900,0.5000,2,1,790,500
2.8900,0.4000,2,1,790,537
2.9900,0.3000,2,1,790,560
3.0900,0.2000,2,1,790,595
3.1900,0.1000,2,1,790,634
3.2900,0.0000,2,1,790,666
3.3900,-0.1000,2,1,790,699
3.4900,-0.2000,2,1,790,730
3.5900,-0.3000,2,1,790,749
3.6900,-0.4000,2,1,790,765
2.7900,0.7000,2,1,790,499
2.8900,0.6000,2,1,790,536
2.9900,0.5000,2,1,790,559
3.0900,0.4000,2,1,790,594
3.1900,0.3000,2,1,790,633
3.2900,0.2000,2,1,790,665
3.3900,0.1000,2,1,790,698
3.4900,0.0000,2,1,790,729
3.5900,-0.1000,2,1,790,748
3.6900,-0.2000,2,1,790,764
3.7900,-0.3000,2,1,790,785
2.8900,0.8000,2,1,790,535
2.9900,0.7000,2,1,790,558
3.0900,0.6000,2,1,790,593
3.1900,0.5000,2,1,790,632
3.2900,0.4000,2,1,790,664
3.3900,0.3000,2,1,790,697
3.4900,0.2000,2,1,790,728
3.5900,0.1000,2,1,790,747
3.6900,0.0000,2,1,790,763
3.7900,-0.1000,2,1,790,784
3.8900,-0.2000,2,1,790,792
2.9900,0.9000,2,1,790,557
3.0900,0.8000,2,1,790,592
3.1900,0.7000,2,1,790,631
3.2900,0.6000,2,1,790,663
3.3900,0.5000,2,1,790,696
3.4900,0.4000,2,1,790,727
3.5900,0.3000,2,1,790,746
3.6900,0.2000,2,1,790,762
3.7900,0.1000,2,1,790,783
3.8900,0.0000,2,1,790,791
3.9900,-0.1000,2,1,790,798
3.0900,1.0000,2,1,790,591
3.1900,0.9000,2,1,790,630
3.2900,0.8000,2,1,790,662
3.3900,0.7000,2,1,790,695
3.4900,0.6000,2,1,790,726
3.5900,0.5000,2,1,790,745
3.6900,0.4000,2,1,790,761
3.7900,0.3000,2,1,790,782
3.8900,0.2000,2,1,790,790
3.9900,0.1000,2,1,790,797
4.0900,0.0000,2,-1,-1,799
3.5195,-0.1193,2,1,790,736
2.3743,-0.0282,2,1,790,419
3.2922,0.2993,2,1,790,670
2.4182,0.1007,2,1,790,426
3.4522,-0.2659,2,1,790,716
2.7003,0.2567,2,1,790,480
2.7262,-0.5297,2,1,790,487
2.5361,-0.0431,2,1,790,442
3.4297,0.4172,2,1,790,713
3.3425,0.7214,2,1,790,685
3.1727,-0.2817,2,1,790,626
3.2273,0.2954,2,1,790,645
3.6678,-0.0873,2,1,790,759
3.8439,0.1321,2,1,790,787
2.4511,0.0680,2,1,790,427
2.5497,-0.3839,2,1,790,446
3.1562,-0.4932,2,1,790,620
3.1051,-0.2101,2,1,790,608
3.0451,-0.0369,2,1,790,580
3.4779,0.3164,2,1,790,723
2.3754,0.0007,2,1,790,420
3.1289,0.9062,2,1,790,615
3.2661,0.5168,2,1,790,657
3.4595,-0.1862,2,1,790,719
3.6878,0.2529,2,1,790,760
2.3231,-0.0979,2,1,790,415
2.6847,0.4118,2,1,790,466
3.4258,-0.3798,2,1,790,711
2.7229,-0.5927,2,1,790,485
3.4234,-0.2627,2,1,790,710
2.5462,0.0229,2,1,790,445
3.4582,0.2910,2,1,790,717
3.4281,0.1686,2,1,790,712
3.0877,0.0676,2,1,790,590
2.6261,0.0451,2,1,790,459
3.3619,0.1235,2,1,790,692
3.1068,0.8628,2,1,790,606
3.1639,0.6242,2,1,790,623
3.6161,-0.0437,2,1,790,756
3.4492,-0.5293,2,1,790,715
3.1811,-0.7714,2,1,790,629
2.7453,-0.0442,2,1,790,490
3.1954,-0.6741,2,1,790,641
3.3407,-0.3726,2,1,790,686
3.4844,0.0846,2,1,790,725
2.6952,0.3612,2,1,790,477
3.7754,0.2813,2,1,790,781
3.5497,-0.0159,2,1,790,740
2.3492,0.2010,2,1,790,418
2.7097,-0.5726,2,1,790,482
3.3448,0.2528,2,1,790,688
3.0645,0.1816,2,1,790,583
3.2061,-0.8694,2,1,790,644
3.3578,0.7004,2,1,790,689
3.1246,0.9236,2,1,790,613
2.7005,0.3065,2,1,790,481
2.6315,-0.3941,2,1,790,460
2.8611,-0.7113,2,1,790,528
2.9785,-0.4099,2,1,790,555
3.4989,-0.0447,2,1,790,733
3.2511,0.1287,2,1,790,652
3.7013,0.0755,2,1,790,767
3.2440,-0.7593,2,1,790,650
3.2307,0.5719,2,1,790,646
2.9630,0.0502,2,1,790,553
2.8624,-0.6679,2,1,790,529
2.8256,0.3721,2,1,790,518
2.7602,-0.2517,2,1,790,494
3.5955,0.1069,2,1,790,753
2.6555,0.4562,2,1,790,462
3.7601,-0.1557,2,1,790,776
2.6858,-0.4080,2,1,790,469
3.2360,-0.2332,2,1,790,649
2.9302,0.6809,2,1,790,551
3.3823,0.4022,2,1,790,694
3.0205,0.2051,2,1,790,571
3.1367,-0.2935,2,1,790,616
2.2194,-0.0412,2,1,790,406
2.8344,-0.7031,2,1,790,522
2.7966,-0.3899,2,1,790,510
2.6851,-0.1041,2,1,790,468
2.8668,0.7500,2,1,790,530
3.3207,-0.7238,2,1,790,676
3.3069,0.5597,2,1,790,673
2.8196,-0.3112,2,1,790,517
3.4592,0.5093,2,1,790,718
3.5141,-0.0249,2,1,790,735
2.8901,-0.7871,2,1,790,545
3.3692,-0.2500,2,1,790,693
3.0766,0.4992,2,1,790,587
2.7191,0.1262,2,1,790,484
3.0237,0.0698,2,1,790,573
2.8595,-0.5790,2,1,790,527
3.0925,-0.3562,2,1,790,602
2.4991,0.0339,2,1,790,437
2.5432,-0.1708,2,1,790,444
3.1414,-0.2376,2,1,790,617
3.3278,-0.0591,2,1,790,678
3.1590,0.1209,2,1,790,622
3.0436,0.5448,2,1,790,578
3.8277,0.1370,2,1,790,786
3.1652,-0.5542,2,1,790,624
3.1815,0.7656,2,1,790,628
3.0776,-0.3101,2,1,790,588
2.7509,-0.5226,2,1,790,491
2.6750,0.3910,2,1,790,465
2.6540,-0.3603,2,1,790,463
2.2237,-0.0251,2,1,790,407
2.9582,-0.3087,2,1,790,552
3.0688,0.4941,2,1,790,584
2.8870,0.4168,2,1,790,534
3.6952,-0.3874,2,1,790,766
2.4523,-0.2008,2,1,790,429
3.2513,-0.3838,2,1,790,654
3.7058,-0.1531,2,1,790,768
3.7276,-0.0150,2,1,790,773
2.6575,-0.1093,2,1,790,464
3.3252,-0.0751,2,1,790,677
2.5964,0.2051,2,1,790,456
3.4490,0.3997,2,1,790,714
3.0933,-0.9141,2,1,790,603
2.3466,0.2473,2,1,790,417
3.5925,-0.3654,2,1,790,752
2.9701,-0.5179,2,1,790,554
3.2720,-0.7832,2,1,790,660
3.1117,0.4941,2,1,790,610
2.5137,-0.2842,2,1,790,440
3.4014,0.2547,2,1,790,704
3.5908,-0.0908,2,1,790,750
2.7129,-0.2458,2,1,790,483
3.0670,-0.8994,2,1,790,585
3.8483,0.0993,2,1,790,788
3.9062,0.1003,2,1,790,794
3.4644,-0.4587,2,1,790,720
3.4064,0.0727,2,1,790,705
3.1227,0.1074,2,1,790,614
3.8727,0.1573,2,1,790,789
2.8987,0.5845,2,1,790,546
3.7624,0.0097,2,1,790,777
3.0254,0.3680,2,1,790,574
3.5192,-0.4560,2,1,790,737
3.4646,-0.6201,2,1,790,721
3.0146,-0.2826,2,1,790,569
3.1585,0.0389,2,1,790,621
3.4841,0.1879,2,1,790,724
3.3302,0.4490,2,1,790,679
2.8102,0.3020,2,1,790,514
3.4153,-0.3132,2,1,790,707
3.0318,-0.6830,2,1,790,575
2.6239,-0.2414,2,1,790,458
3.0386,-0.4205,2,1,790,576
3.3424,-0.6333,2,1,790,687
3.5375,0.0343,2,1,790,739
2.8194,-0.2539,2,1,790,516
3.7144,-0.2087,2,1,790,770
3.9297,-0.0683,2,1,790,796
2.9016,0.2845,2,1,790,547
3.5095,0.1759,2,1,790,734
3.4005,0.3457,2,1,790,703
2.9059,0.6187,2,1,790,548
2.8036,0.4742,2,1,790,512
3.4121,0.1606,2,1,790,706
3.2838,0.1271,2,1,790,661
3.9094,0.1252,2,1,790,795
3.5616,0.3845,2,1,790,742
3.7709,0.2624,2,1,790,778
2.8255,-0.4313,2,1,790,521
3.0968,-0.0431,2,1,790,604
3.3563,-0.6527,2,1,790,691
2.5954,0.4887,2,1,790,455
2.7979,-0.5328,2,1,790,511
2.5067,-0.0753,2,1,790,438
3.0507,-0.9011,2,1,790,582
3.9050,-0.0950,2,1,790,793
3.1162,-0.9305,2,1,790,611
3.2307,0.2710,2,1,790,648
2.8680,0.4067,2,1,790,531
3.2677,-0.6179,2,1,790,659
2.7348,0.5500,2,1,790,488
2.8605,0.4385,2,1,790,526
2.2371,-0.0754,2,1,790,408
2.7914,0.6480,2,1,790,504
2.7337,-0.3771,2,1,790,489
3.7071,0.0919,2,1,790,769
2.7514,-0.3676,2,1,790,492
2.4885,-0.0638,2,1,790,431
2.7642,-0.4975,2,1,790,496
3.0451,0.4660,2,1,790,579
2.6842,-0.3839,2,1,790,467
3.2510,-0.0829,2,1,790,653
3.0227,0.4482,2,1,790,572
3.4174,0.1913,2,1,790,708
3.2597,-0.3513,2,1,790,656
3.2480,0.5982,2,1,790,651
2.8826,0.4854,2,1,790,533
2.6143,0.2069,2,1,790,457
3.1926,-0.0346,2,1,790,640
2.4037,-0.2767,2,1,790,425
3.5610,0.4443,2,1,790,741
3.2690,0.3147,2,1,790,658
2.8800,-0.4683,2,1,790,532
3.0089,0.8132,2,1,790,568
2.8242,-0.2907,2,1,790,519
2.5912,-0.1494,2,1,790,454
2.2159,0.1102,2,1,790,405
2.9053,0.3105,2,1,790,549
2.9968,0.8659,2,1,790,567
2.5378,0.3630,2,1,790,443
3.0492,-0.8011,2,1,790,581
3.2314,0.6229,2,1,790,647
2.7639,-0.4226,2,1,790,495
3.6206,0.3484,2,1,790,757
2.6952,-0.5717,2,1,790,479
2.7557,-0.1321,2,1,790,493
3.2044,-0.3614,2,1,790,643
2.8105,-0.4894,2,1,790,515
3.1074,0.9270,2,1,790,607
3.1688,0.8223,2,1,790,625
2.6455,-0.3973,2,1,790,461
3.1513,0.3678,2,1,790,619
3.0988,0.3425,2,1,790,605
2.2781,-0.1235,2,1,790,410
3.7708,-0.2302,2,1,790,779
3.3290,-0.2158,2,1,790,680
2.5217,-0.4163,2,1,790,441
3.7194,0.3547,2,1,790,772
3.3027,0.7242,2,1,790,672
3.7745,0.0180,2,1,790,780
2.1107,0.0148,2,1,790,402
3.4757,0.5227,2,1,790,722
2.8263,0.5436,2,1,790,520
3.0744,0.4689,2,1,790,586
