Point_ID,Final_Label_Heap_Order
152,264.851595
153,264.859925
154,264.827194
155,265.026724
156,264.846437
157,264.839444
158,264.979334
159,265.007398
160,264.841022
161,264.842862
162,264.889187
163,264.885118
164,264.840910
165,264.887509
166,264.891898
167,264.840913
168,264.889709
169,264.842972
170,264.833097
171,264.888037
172,264.845022
173,264.861785
174,264.916021
175,264.845984
176,264.860575
177,264.862439
178,265.014978
179,264.870291
180,264.844168
181,264.891654
182,264.950171
183,264.864639
184,265.042284
185,265.045976
186,264.869858
187,264.864779
188,265.103127
189,264.873934
190,264.897836
191,264.957972
192,265.147329
193,264.866011
194,264.983145
195,264.963234
196,264.870263
197,264.966472
198,264.890472
199,264.886008
200,265.048464
201,265.063662
202,264.924838
203,264.963382
204,264.811550
205,265.001571
206,264.881894
207,264.871884
208,264.994804
209,265.024222
210,264.979269
211,264.982058
212,264.928293
213,264.978696
214,264.889654
215,264.895659
216,264.889458
217,264.930046
218,264.941597
219,264.996984
220,264.927641
221,264.904105
222,264.902286
223,264.893932
224,265.101995
225,264.899265
226,264.906464
227,264.955194
228,264.958027
229,264.937007
230,264.902421
231,264.909936
232,264.905843
233,264.956869
234,264.917122
235,264.998327
236,265.037828
237,264.974030
238,265.114820
239,264.900446
240,264.913114
241,264.919995
242,264.909261
243,264.907132
244,264.921877
245,264.904988
246,264.903845
247,265.044762
248,265.182501
249,264.920419
250,264.888361
251,264.937595
252,264.884123
253,264.876798
254,264.927994
255,264.917433
256,264.916710
257,264.919903
258,264.958521
259,264.973366
260,264.910506
261,264.918384
262,265.038082
263,264.915957
264,265.131453
265,264.973736
266,265.047398
267,264.927649
268,264.950420
269,264.910832
270,264.945050
271,265.021232
272,264.940390
273,264.910707
274,265.019161
275,264.875435
276,265.012934
277,264.919064
278,264.907436
279,264.948510
280,264.932378
281,265.049947
282,264.915918
283,264.953606
284,264.915207
285,264.924621
286,264.924254
287,264.908449
288,264.911472
289,264.911492
290,264.909379
291,264.931909
292,264.924384
293,264.935984
294,264.909174
295,264.880474
296,264.964214
297,264.912284
298,264.920134
299,264.925714
300,264.913863
301,264.961610
302,264.916489
303,264.878923
304,264.885002
305,264.995825
306,264.933355
307,264.908906
308,264.929561
309,264.938025
310,264.926987
311,264.925847
312,264.922186
313,264.921413
314,265.137341
315,264.929808
316,264.916097
317,264.932089
318,264.893641
319,264.934728
320,264.902138
321,264.909479
322,264.911966
323,264.899478
324,264.912636
325,-0.036422
326,0.079050
327,936.148384
328,936.137048
329,935.969975
330,936.171122
331,936.281745
332,609.856811
333,-0.009921
334,609.717743
335,609.794821
336,609.784105
337,609.755909
338,610.053293
339,609.754973
340,935.943596
341,609.708711
342,609.716207
343,935.933111
344,935.933475
345,609.724810
346,609.906145
347,609.749247
348,609.865192
349,609.758122
350,609.723636
351,609.875937
352,609.715488
353,609.751326
354,609.840392
355,609.739479
356,609.722134
357,609.844766
358,609.762403
359,609.745768
360,609.741339
361,936.028447
362,609.736027
363,609.738753
364,609.746149
365,609.893340
366,609.750224
367,609.768252
368,609.762693
369,609.776268
370,609.784381
371,609.757975
372,609.685973
373,609.834325
374,935.936687
375,609.761994
376,609.752479
377,609.751242
378,609.813522
379,609.760245
380,609.825165
381,609.693863
382,609.809622
383,609.751241
384,609.810267
385,609.795522
386,609.908744
387,609.752640
388,610.008175
389,609.865795
390,609.759440
391,609.813470
392,609.762546
393,609.760222
394,609.751737
395,609.803127
396,609.869224
397,609.746796
398,609.747725
399,609.775276
400,609.749097
401,609.859112
402,609.771275
403,609.751701
404,609.747901
405,609.772592
406,609.762290
407,609.880137
408,609.778045
409,609.762338
410,609.840400
411,609.779836
412,609.707163
413,609.761138
414,609.758886
415,609.812841
416,609.765361
417,609.872177
418,609.768173
419,609.769224
420,609.758800
421,-0.036341
422,609.692701
423,609.817599
424,609.811203
425,609.794158
426,609.768000
427,609.883772
428,609.829332
429,609.829146
430,609.819908
431,609.814119
432,-0.029236
433,609.804461
434,609.848170
435,609.817851
436,609.829722
437,609.819614
438,609.819563
439,936.125868
440,609.896054
441,609.786210
442,609.855279
443,609.818071
444,609.823611
445,609.844354
446,609.823102
447,609.823725
448,609.819451
449,609.891185
450,936.116259
451,609.910707
452,610.005374
453,609.906762
454,609.831685
455,936.114001
456,609.830221
457,936.102007
458,609.953795
459,609.919429
460,609.929613
461,609.839208
462,609.844817
463,609.828676
464,609.839897
465,609.827590
466,936.163253
467,609.820788
468,609.839404
469,609.833742
470,609.822147
471,609.822570
472,610.003877
473,609.841212
474,609.820262
475,609.831946
476,610.088146
477,609.903598
478,609.839186
479,610.057808
480,609.913922
481,609.822692
482,609.828241
483,609.904959
484,609.830959
485,936.089076
486,609.810800
487,609.827653
488,609.885954
489,609.825817
490,609.832104
491,609.975985
492,609.812522
493,610.181594
494,610.112484
495,609.819156
496,609.896771
497,609.821719
498,609.998553
499,609.830235
500,609.830683
501,609.864516
502,609.998767
503,609.898879
504,609.814252
505,609.780750
506,609.833953
507,609.823134
508,609.961730
509,609.932707
510,609.881919
511,609.919623
512,609.918194
513,609.834322
514,609.846710
515,609.906129
516,609.863720
517,609.853368
518,609.854277
519,609.936318
520,609.849798
521,609.899237
522,609.886684
523,609.880140
524,609.817757
525,609.930688
526,609.877327
527,610.035453
528,609.877660
529,609.852368
530,609.984859
531,610.081842
532,609.865917
533,610.179401
534,609.989895
535,609.879539
536,609.950297
537,609.876346
538,609.874306
539,609.922222
540,609.897651
541,609.948488
542,609.854127
543,609.866865
544,609.857105
545,609.826667
546,609.906552
547,609.856995
548,609.862140
549,610.003628
550,609.907833
551,609.881410
552,609.866256
553,610.046754
554,609.850014
555,609.940992
556,609.862469
557,609.909091
558,609.883073
559,609.885136
560,609.875119
561,609.859434
562,609.892198
563,609.871219
564,609.881002
565,609.881032
566,609.937133
567,610.032116
568,609.878567
569,609.975738
570,610.060560
571,610.005238
572,609.894768
573,609.933659
574,609.988632
575,609.867297
576,609.934148
577,609.934959
578,609.947130
579,609.918778
580,610.080820
581,936.039382
582,609.863365
583,609.914369
584,609.889797
585,609.912853
586,609.965244
587,609.976208
588,609.927699
589,609.881277
590,609.911528
591,609.942275
592,609.890972
593,609.835328
594,609.909149
595,609.900121
596,609.961093
597,609.898130
598,609.893725
599,609.891393
600,936.076127
601,609.898839
602,609.923623
603,609.973630
604,609.978997
605,609.890124
606,609.907682
607,610.029993
608,609.967929
609,609.916693
610,609.926082
611,609.914009
612,609.920766
613,609.908255
614,609.917281
615,936.061351
616,609.919525
617,610.086090
618,609.977464
619,610.001469
620,610.047230
621,610.016935
622,609.920167
623,610.063415
624,609.933261
625,609.908086
626,609.910733
627,609.925496
628,609.926446
629,936.086837
630,609.927619
631,609.972902
632,609.958312
633,609.926104
634,609.917176
635,609.922389
636,609.916902
637,610.041383
638,609.917806
639,609.916999
640,609.907535
641,609.914057
642,609.904167
643,936.125387
644,936.317284
645,609.972191
646,609.849721
647,609.911205
648,610.003314
649,609.934899
650,609.999830
651,936.130920
652,610.125537
653,609.921109
654,609.939040
655,936.107410
656,609.911298
657,936.097718
658,610.087324
659,609.928709
660,609.919149
661,936.189275
662,609.911608
663,610.044978
664,610.038885
665,936.146896
666,936.060354
667,-0.033613
668,-0.034603
669,936.129882
670,936.339138
671,936.136410
672,936.131682
673,936.148095
674,936.260403
675,936.174107
676,936.111646
677,936.213427
678,936.166520
679,936.364950
680,936.165909
681,936.141927
682,936.278313
683,936.171258
684,936.292819
685,936.160023
686,936.157264
687,936.201201
688,936.147787
689,936.148784
690,936.236177
691,936.173382
692,936.153416
693,936.279689
694,936.210348
695,936.151838
696,936.210250
697,936.347264
698,0.005377
699,936.241646
700,936.210990
701,936.144887
702,936.156611
703,936.144299
704,936.267558
705,936.161393
706,936.214893
707,936.173487
708,936.125465
709,936.198613
710,936.172537
711,936.223221
712,936.205310
713,936.160122
714,936.224943
715,936.172718
716,936.104630
717,936.238382
718,936.156185
719,936.149385
720,936.197777
721,936.233650
722,936.226621
723,936.242346
724,936.361634
725,936.337658
726,936.232282
727,936.191316
728,936.131852
729,936.170708
730,936.268488
731,936.258460
732,936.182420
733,936.177200
734,936.186481
735,936.243215
736,936.202080
737,936.199536
738,936.200400
739,936.163763
740,936.330436
741,936.207136
742,936.182059
743,936.245218
744,936.219911
745,936.184554
746,936.205687
747,936.175773
748,936.180823
749,936.193454
750,936.251189
751,936.490261
752,936.292884
753,936.233994
754,936.175825
755,936.278335
756,936.184202
757,936.249482
758,936.306199
759,936.321663
760,936.273078
761,936.200599
762,936.193622
763,936.343845
764,936.176216
765,936.195500
766,936.158254
767,936.199678
768,936.384387
769,936.202427
770,936.206451
771,936.208954
772,936.128826
773,936.189090
774,936.195716
775,936.216144
776,936.206933
777,936.337683
778,936.318747
779,936.207931
780,936.211062
781,936.260342
782,936.195338
783,936.246218
784,936.205238
785,936.213259
786,936.298677
787,936.269214
788,936.191285
789,936.463565
790,936.277115
791,936.185977
792,936.221372
793,936.196286
794,936.284053
795,936.191270
796,936.269792
797,936.208668
798,936.252448
799,936.232254
800,936.252417
801,936.202610
802,936.245072
803,936.212926
804,936.224493
805,936.200828
806,936.281192
807,936.220991
808,936.198641
809,936.324662
810,936.206492
811,936.199912
812,936.244486
813,936.361801
814,936.252904
815,936.216403
816,936.253720
817,936.270511
818,936.238269
819,936.236578
820,936.228240
821,936.248025
822,936.257924
823,936.241453
824,936.258381
825,936.275738
826,936.209921
827,936.218770
828,936.285330
829,936.252677
830,936.464681
831,936.314604
832,936.299968
833,936.249223
834,936.369520
835,936.259380
836,936.259517
837,936.359689
838,936.265570
839,936.240582
840,936.333540
841,936.278531
842,936.339422
843,936.199834
844,936.224746
845,936.217303
846,936.325357
847,936.237986
848,936.257403
849,936.241039
850,936.311460
851,936.235913
852,936.250147
853,936.269500
854,936.357824
855,936.257988
856,936.177637
857,936.242819
858,936.251244
859,936.231710
860,936.240189
861,936.265690
862,936.294393
863,936.244186
864,936.243776
865,936.227886
866,936.286735
867,936.374159
868,936.248429
869,936.241243
870,936.231904
871,936.252559
872,936.286420
873,936.231557
874,936.301679
875,936.403005
876,936.237269
877,936.322997
878,936.272674
879,936.246926
880,936.261145
881,936.267281
882,936.427827
883,936.250186
884,936.258737
885,936.279327
886,936.267997
887,936.422398
888,936.335001
889,936.444360
890,936.348257
891,936.349392
892,936.252602
893,936.249468
894,936.374713
895,936.257248
896,936.292397
897,936.311458
898,936.260080
899,936.321049
900,936.286360
901,936.280528
902,936.362525
903,936.254597
904,936.253753
905,936.364959
906,936.264267
907,936.258098
908,936.426876
909,936.426172
910,936.337650
911,936.288624
912,0.096845
913,936.322415
914,936.287563
915,936.329203
916,936.279714
917,936.392834
918,936.264196
919,936.289284
920,936.268964
921,936.357483
922,936.208910
923,936.301816
924,936.297007
925,936.457762
926,936.286841
927,936.346194
928,936.286993
929,936.366394
930,936.384720
931,936.277200
932,936.211504
933,936.289540
934,936.501232
935,936.284421
936,936.277710
937,936.357028
938,936.279635
939,936.282974
940,936.300524
941,936.438971
942,936.304483
943,-0.042894
944,936.285105
945,936.287772
946,936.279793
947,936.425387
948,1808.764468
949,936.283517
950,936.306972
951,936.304777
952,936.301008
953,1808.464627
954,936.277001
955,1808.596623
956,936.350066
957,936.411079
958,936.284639
959,936.299112
960,936.224311
961,936.526702
962,936.292301
963,936.260627
964,936.399088
965,936.299839
966,1808.675692
967,-0.026299
968,936.247445
969,936.301523
970,936.300595
971,1808.637265
972,-0.042822
973,936.274169
974,-0.030523
975,936.401915
976,936.301117
977,1808.772542
978,1808.695097
979,1808.764974
980,936.294715
981,1808.812325
982,936.272027
983,936.301173
984,1808.605445
985,936.279458
986,1809.003394
987,1808.760311
988,1808.687963
989,936.380786
990,936.414706
991,1808.888990
992,1808.569609
993,1808.690894
994,1808.648252
995,1808.638890
996,1808.690677
997,936.302297
998,936.271081
999,1808.856535
1000,936.260018
1001,1808.753021
1002,1808.686621
1003,1808.681816
1004,936.275743
1005,1808.773185
1006,1808.800216
1007,936.247571
1008,936.290563
1009,1808.712596
1010,1808.793702
1011,1809.043855
1012,1996.459273
1013,1808.651050
1014,1808.751468
1015,936.254547
1016,1808.842006
1017,1809.017766
1018,1808.859848
1019,1808.745265
1020,1808.762615
1021,1808.790711
1022,1808.749675
1023,1808.889882
1024,1996.362359
1025,1808.732323
1026,1996.622252
1027,0.196361
1028,1996.343741
1029,1996.150679
1030,936.275231
1031,1808.748929
1032,936.257142
1033,1808.743567
1034,1809.003479
1035,1808.750884
1036,1996.373639
1037,1808.750357
1038,1996.345271
1039,936.290980
1040,1996.333701
1041,1996.458693
1042,1996.558588
1043,936.249338
1044,936.307578
1045,1808.910966
1046,1808.757060
1047,1808.751797
1048,1808.759583
1049,1808.949343
1050,1996.506548
1051,1808.834840
1052,1969.210071
1053,1808.771085
1054,1808.823935
1055,1996.320085
1056,1808.777274
1057,1809.014356
1058,1808.752510
1059,1808.747962
1060,1808.767322
1061,1969.593574
1062,1808.780211
1063,1808.773721
1064,1969.249021
1065,1808.804799
1066,1996.549969
1067,1808.765772
1068,1996.460336
1069,1969.274234
1070,1969.212898
1071,1808.792526
1072,1808.791636
1073,1808.806356
1074,1808.820534
1075,1808.798167
1076,1808.801328
1077,1808.821658
1078,1808.990293
1079,1969.285546
1080,-0.038815
1081,1996.231645
1082,1808.799438
1083,1808.834354
1084,1969.299871
1085,1969.334487
1086,1808.998642
1087,1808.854667
1088,1808.811988
1089,1808.899551
1090,1996.567182
1091,1808.821134
1092,1808.790712
1093,1996.283236
1094,1808.807077
1095,1808.849702
1096,1808.863169
1097,1808.847963
1098,1808.825773
1099,1808.826544
1100,-0.030730
1101,1996.314971
1102,1808.921629
1103,1969.278798
1104,1969.342995
1105,1969.595887
1106,1969.322217
1107,1808.867502
1108,1808.866000
1109,1969.590463
1110,1969.371010
1111,1808.862900
1112,1808.892599
1113,1996.483100
1114,1809.040798
1115,1996.388556
1116,1808.860917
1117,1969.366007
1118,1808.862822
1119,1996.345791
1120,1808.942880
1121,1996.427427
1122,1969.356675
1123,1996.353244
1124,1808.856311
1125,1809.065877
1126,1808.900368
1127,1969.455080
1128,1808.900458
1129,1808.836400
1130,1808.905466
1131,1996.386419
1132,1808.892328
1133,1996.608627
1134,1969.509078
1135,1996.341380
1136,1808.925219
1137,1808.979715
1138,1809.056085
1139,1808.939273
1140,1808.995902
1141,1808.996213
1142,1808.906223
1143,1808.948822
1144,1808.928771
1145,1808.991243
1146,1969.552261
1147,1808.927765
1148,1808.941253
1149,1969.392044
1150,1996.404368
1151,1969.393879
1152,1808.924809
1153,1996.382740
1154,1996.389641
1155,1996.402074
1156,1809.059780
1157,1996.473555
1158,1809.016217
1159,1996.435653
1160,1969.376006
1161,1969.578660
1162,1808.915598
1163,1808.878165
1164,1808.921238
1165,1808.911734
1166,1808.933059
1167,1808.921328
1168,1808.959471
1169,1996.431277
1170,1996.338547
1171,1808.914806
1172,1996.429841
1173,-0.030477
1174,1969.457525
1175,1809.184194
1176,1809.128875
1177,1808.945678
1178,1808.922098
1179,1808.919129
1180,1969.451123
1181,1808.987164
1182,1969.409824
1183,1808.972026
1184,1996.396999
1185,1808.925540
1186,1996.433874
1187,1969.444587
1188,1996.405723
1189,1808.913878
1190,1809.146963
1191,1808.910222
1192,1808.919277
1193,1808.926268
1194,1809.079477
1195,1808.929262
1196,1809.097313
1197,1808.926781
1198,1996.350212
1199,1809.027757
1200,1969.428323
1201,1808.960896
1202,1996.412745
1203,1808.922695
1204,1808.922595
1205,1996.412582
1206,1809.046052
1207,1996.392903
1208,1808.921279
1209,1996.481516
1210,1969.407813
1211,1809.076148
1212,1969.493029
1213,1996.422380
1214,1809.106720
1215,1808.942677
1216,1808.953958
1217,1809.028969
1218,1996.576874
1219,1808.932895
1220,1996.433646
1221,1969.390707
1222,1969.616923
1223,1808.925686
1224,1808.927559
1225,1808.915394
1226,1808.936313
1227,1808.936573
1228,1996.678481
1229,1808.928272
1230,1808.927835
1231,1969.396989
1232,1969.424130
1233,1808.931744
1234,1808.932259
1235,1808.970355
1236,1808.934099
1237,1809.060350
1238,1808.951288
1239,1808.922661
1240,1808.942416
1241,1969.394093
1242,1808.941870
1243,1808.924504
1244,1996.563476
1245,1809.017237
1246,1808.924777
1247,1808.934868
1248,1809.062723
1249,1808.924515
1250,-0.046472
1251,1969.471402
1252,1969.414399
1253,1808.951949
1254,1996.405411
1255,1808.958355
1256,1808.925267
1257,1808.935403
1258,1809.062798
1259,1969.505186
1260,1996.429339
1261,1969.399403
1262,1808.975139
1263,1809.013177
1264,1809.016156
1265,0.072821
1266,1996.396753
1267,1969.463213
1268,1996.405903
1269,1969.394071
1270,1808.985687
1271,1996.527443
1272,1808.991190
1273,1808.980243
1274,1969.413936
1275,1808.968031
1276,1969.458440
1277,1808.998244
1278,1996.510642
1279,1969.486391
1280,1809.070554
1281,1996.717138
1282,1996.438969
1283,1808.921908
1284,1969.465870
1285,1808.978889
1286,1996.468005
1287,1996.523246
1288,1808.956645
1289,1969.423612
1290,1808.912299
1291,1808.998134
1292,1969.729011
1293,1969.538503
1294,1808.932296
1295,1969.498189
1296,1808.896766
1297,1809.013043
1298,1809.030824
1299,1996.420217
1300,1808.980447
1301,1996.483638
1302,1808.921379
1303,1809.019464
1304,1809.028613
1305,1809.026329
1306,1808.921662
1307,1996.448328
1308,1969.437543
1309,1969.460805
1310,1809.003472
1311,1996.477330
1312,1808.933507
1313,1969.429688
1314,1808.919064
1315,1969.430349
1316,1808.930466
1317,1808.919854
1318,1808.925844
1319,1996.427507
1320,1996.518963
1321,1969.436548
1322,1808.913521
1323,1808.926334
1324,1969.426026
1325,1808.951583
1326,1808.933419
1327,1969.458501
1328,1808.930285
1329,1969.450288
1330,1969.443121
1331,1969.450055
1332,1808.933277
1333,1996.418196
1334,1808.934796
1335,1808.922727
1336,1969.444245
1337,1808.941973
1338,1809.006252
1339,1969.656687
1340,1996.437785
1341,1809.170693
1342,1809.149977
1343,1969.480097
1344,1996.465891
1345,1996.556609
1346,1996.470225
1347,1969.560588
1348,1808.988994
1349,1808.956016
1350,1808.958144
1351,1996.525653
1352,1969.431190
1353,1969.587732
1354,1808.958346
1355,1969.448668
1356,1969.475890
1357,1996.488791
1358,1808.947716
1359,1996.462853
1360,1809.081620
1361,1809.054579
1362,1969.374765
1363,1809.133830
1364,1969.468774
1365,1808.985487
1366,1809.146075
1367,1969.465019
1368,1996.455221
1369,1808.997015
1370,1996.519054
1371,1808.980439
1372,1969.637623
1373,1996.439931
1374,1808.987209
1375,1808.988151
1376,1808.991752
1377,1969.456063
1378,1809.082065
1379,1969.537600
1380,1996.464392
1381,1969.514174
1382,1969.468183
1383,1969.460420
1384,1996.464094
1385,1969.584924
1386,1996.447938
1387,1808.966818
1388,1808.946235
1389,1969.663366
1390,1996.444331
1391,1809.096978
1392,1808.948596
1393,1809.163261
1394,1969.562116
1395,1996.449396
1396,1996.592566
1397,1808.980749
1398,1996.470146
1399,1969.516373
1400,1808.959924
1401,1996.453770
1402,1808.949096
1403,1808.937273
1404,1809.019849
1405,1808.949092
1406,1996.602727
1407,1808.956645
1408,1996.452260
1409,1969.509604
1410,1969.547666
1411,1996.655926
1412,1809.078418
1413,1969.529255
1414,1969.513343
1415,1996.472994
1416,1808.972558
1417,1969.499122
1418,1996.568800
1419,1808.994852
1420,1969.567820
1421,1808.991971
1422,1969.516437
1423,1969.495012
1424,1996.361828
1425,1808.946739
1426,1969.602675
1427,1969.561491
1428,1969.515230
1429,1969.523176
1430,1969.584239
1431,1969.512568
1432,1808.956427
1433,1996.539448
1434,1969.532324
1435,1808.966267
1436,1969.643090
1437,1808.961988
1438,1969.549828
1439,1996.450847
1440,1969.591044
1441,1969.501531
1442,1969.550790
1443,1969.507857
1444,1808.932131
1445,1809.087032
1446,1996.448308
1447,1996.448020
1448,1969.500234
1449,1809.193973
1450,1996.427886
1451,1808.951290
1452,1996.547150
1453,1969.564078
1454,1969.514683
1455,1808.987947
1456,1808.963007
1457,1969.471671
1458,1969.492255
1459,1969.521728
1460,1996.490948
1461,1969.527341
1462,1996.430087
1463,1969.506317
1464,1808.955489
1465,1969.562790
1466,1996.506176
1467,1996.592335
1468,1808.985456
1469,1969.588647
1470,1996.636686
1471,1969.576759
1472,1969.532658
1473,1969.517742
1474,1969.516145
1475,1969.567606
1476,1969.519766
1477,1808.953291
1478,1996.495840
1479,1996.555764
1480,1996.491473
1481,1996.495202
1482,1996.504970
1483,1808.987268
1484,1996.592047
1485,1969.619492
1486,1996.501891
1487,1996.574958
1488,1969.568863
1489,1969.663567
1490,1808.979191
1491,1996.657909
1492,1969.576195
1493,1809.008325
1494,1969.517810
1495,1996.755693
1496,1996.532410
1497,1969.691466
1498,1969.504620
1499,1996.516589
1500,1969.503435
1501,1996.628435
1502,1969.512117
1503,1996.527802
1504,1996.537026
1505,1969.663797
1506,1996.518777
1507,1996.537294
1508,1969.516318
1509,1969.554606
1510,1996.513480
1511,1969.668922
1512,1996.660275
1513,1808.954788
1514,1969.686937
1515,1808.972499
1516,1809.026056
1517,1969.577145
1518,1996.535305
1519,1969.543862
1520,1969.711951
1521,1996.561561
1522,1969.597746
1523,1969.562533
1524,1996.581771
1525,1996.520079
1526,-0.029078
1527,1996.525559
1528,1969.531287
1529,1996.519544
1530,1996.529923
1531,1996.530212
1532,1969.516909
1533,1969.518770
1534,1969.524435
1535,1969.534184
1536,1969.542691
1537,1969.589650
1538,1969.783067
1539,1996.522813
1540,1996.524649
1541,1808.996608
1542,1996.591596
1543,1809.041192
1544,1808.979541
1545,1996.529075
1546,1996.519689
1547,1996.534408
1548,1996.536702
1549,1969.566610
1550,1969.529903
1551,1969.540352
1552,1969.543925
1553,1996.534122
1554,1969.539723
1555,1969.564879
1556,1996.548713
1557,1969.537799
1558,1996.564873
1559,1969.557459
1560,1996.545050
1561,1996.549121
1562,1969.550158
1563,1996.537245
1564,1996.600238
1565,1996.616122
1566,1969.555826
1567,1996.572477
1568,1996.705339
1569,1969.541786
1570,1996.536538
1571,1969.656382
1572,1969.546478
1573,1969.548068
1574,1969.566729
1575,1969.648906
1576,1996.544935
1577,1969.545353
1578,1996.541270
1579,1969.549911
1580,1969.552276
1581,1969.563655
1582,1808.998713
1583,1996.547632
1584,1996.767418
1585,1996.605190
1586,1969.609728
1587,1969.641655
1588,1808.911151
1589,1808.958870
1590,1808.951212
1591,1969.533075
1592,1969.531442
1593,1996.531566
1594,1996.558948
1595,1996.538173
1596,1969.627193
1597,1969.631346
1598,1996.521820
1599,1969.538975
1600,1969.510472
1601,1969.550670
1602,1996.542522
1603,1969.551308
1604,1969.639962
1605,1969.553687
1606,2424.373525
1607,1969.678547
1608,1996.559611
1609,1969.609565
1610,1969.538930
1611,1996.582441
1612,1996.743909
1613,1969.570355
1614,1969.561162
1615,0.023042
1616,1996.543994
1617,1996.595797
1618,1969.559430
1619,1996.641519
1620,1969.584806
1621,1808.997410
1622,1996.541074
1623,1969.710683
1624,1996.544857
1625,1969.827389
1626,1996.527941
1627,1969.723002
1628,1808.966149
1629,1996.640797
1630,1996.701560
1631,1808.942320
1632,1969.555117
1633,1969.569048
1634,1996.547441
1635,1996.658889
1636,1996.677772
1637,1809.008947
1638,1996.644221
1639,1808.981009
1640,1969.681392
1641,1996.726675
1642,1996.548828
1643,1996.761555
1644,1969.568258
1645,1996.623486
1646,1996.588509
1647,1969.609116
1648,1808.955784
1649,1809.163244
1650,1969.675354
1651,1969.570403
1652,1996.585392
1653,1996.632658
1654,1996.624216
1655,1996.658802
1656,1996.620105
1657,1969.552686
1658,1969.589646
1659,1969.784594
1660,1969.751491
1661,1996.611274
1662,1808.970011
1663,1969.645181
1664,1969.675102
1665,1996.621866
1666,1969.561391
1667,1996.624902
1668,1969.632637
1669,1996.709668
1670,1808.945089
1671,1996.533160
1672,1969.556897
1673,1996.724328
1674,1996.552832
1675,1996.743361
1676,1996.604763
1677,1969.552318
1678,1969.545819
1679,1969.559619
1680,1996.712685
1681,1969.693722
1682,1996.613362
1683,1996.753105
1684,1969.564751
1685,1808.965347
1686,1969.590937
1687,1808.961143
1688,1996.620749
1689,1996.632188
1690,1809.007940
1691,1969.556268
1692,1996.624330
1693,1969.553188
1694,1996.674529
1695,1808.948440
1696,1996.817085
1697,1969.557486
1698,1996.669102
1699,1969.785339
1700,1996.754500
1701,1996.605758
1702,1969.718519
1703,1996.816825
1704,1808.947877
1705,1969.577505
1706,1969.578493
1707,1969.578495
1708,1969.566118
1709,1996.611339
1710,1969.566470
1711,1808.960976
1712,1808.988221
1713,1969.624502
1714,1969.552582
1715,1996.597676
1716,1996.608272
1717,1996.603609
1718,1996.717281
1719,1996.615825
1720,1969.586252
1721,1996.607748
1722,1996.587389
1723,1996.657772
1724,1809.001034
1725,1996.624369
1726,2424.059843
1727,1969.589894
1728,1969.572079
1729,1969.566363
1730,1969.599430
1731,1969.697932
1732,1969.559470
1733,1969.661321
1734,1996.597942
1735,1996.656616
1736,1996.677084
1737,1969.746201
1738,1808.967023
1739,1969.588309
1740,1969.582584
1741,0.010567
1742,1969.579995
1743,2424.200807
1744,1996.621542
1745,1969.625846
1746,1969.619509
1747,1996.638697
1748,1969.613436
1749,1996.625156
1750,1808.975141
1751,1808.972135
1752,1996.641244
1753,1969.683522
1754,1969.674458
1755,1969.604385
1756,1969.662169
1757,1969.631557
1758,1996.721737
1759,1996.625706
1760,1996.635949
1761,1969.587104
1762,1969.594079
1763,0.214664
1764,1996.675163
1765,1969.667380
1766,1969.619173
1767,1969.731387
1768,1808.982955
1769,1996.630011
1770,1996.638830
