x1,x2,True_Class,PT_Cluster,FHE_Cluster,Heap_Position
21.8500,15.2500,3,106,292,115
21.7500,15.1500,3,106,292,118
21.6500,15.0500,3,106,292,120
21.5500,15.0000,3,106,292,122
21.5000,14.9000,3,106,292,125
19.3500,31.6500,1,207,133,144
20.3500,31.4500,1,207,133,134
21.3500,31.1000,1,207,133,124
22.2500,30.9000,1,207,133,103
23.2000,30.4500,1,207,133,79
23.9500,30.0500,1,207,133,72
24.9000,29.6500,1,207,133,64
25.6000,29.0500,1,207,135,56
26.3500,28.5000,1,207,147,49
27.1500,27.9000,1,207,161,36
27.7500,27.3500,1,207,176,30
28.3000,26.6000,1,207,198,27
28.9500,25.8500,1,207,211,23
29.5000,25.1500,1,207,221,21
29.9500,24.4500,1,207,229,18
30.4000,23.7000,1,207,235,15
30.6000,22.9000,1,207,242,13
30.9000,22.1000,1,207,251,11
31.2500,21.3000,1,207,258,7
31.3500,20.5500,1,207,258,6
31.5000,19.7000,1,207,258,4
31.5500,18.9000,1,207,258,3
31.6500,18.1500,1,207,258,1
31.6000,17.3500,1,207,258,2
31.4500,16.5500,1,207,258,5
31.3000,15.8000,1,207,258,8
31.1500,15.0500,1,207,258,9
30.9000,14.3500,1,207,258,12
30.6000,13.6500,1,207,258,14
30.3000,13.0000,1,207,258,17
29.9000,12.3000,1,207,258,19
29.5000,11.7500,1,207,258,22
29.0000,11.1500,1,207,258,24
28.5000,10.6000,1,207,258,26
28.0000,10.1000,1,207,258,28
27.5500,9.6500,1,207,258,31
26.9000,9.1000,1,207,258,44
26.2500,8.8000,1,207,258,53
25.7000,8.4000,1,207,258,59
25.1500,8.0500,1,207,258,63
24.5000,7.7500,1,207,258,69
23.9000,7.6500,1,207,258,75
23.1500,7.4000,1,207,258,87
22.5000,7.3000,1,207,258,102
21.9000,7.1000,1,207,258,116
21.2500,7.0500,1,207,258,127
20.5000,7.0000,1,207,258,136
19.9000,6.9500,1,207,258,142
19.2500,7.0500,1,207,258,148
18.7500,7.1000,1,207,258,154
18.0500,7.2500,1,207,258,162
17.5000,7.3500,1,207,258,169
16.9000,7.6000,1,207,258,177
16.3500,7.8000,1,207,258,186
15.8000,8.0500,1,207,258,199
15.4000,8.3500,1,207,258,207
14.9000,8.7000,1,207,258,212
14.4500,8.9000,1,207,258,217
13.9500,9.3000,1,207,258,222
13.6000,9.6500,1,207,258,225
13.2500,10.1000,1,207,258,230
12.9500,10.5500,1,207,258,233
12.6500,10.9000,1,207,258,236
12.3500,11.4000,1,207,258,241
12.2000,11.7500,1,207,258,243
11.9500,12.2000,1,207,258,247
11.8000,12.6500,1,207,258,251
11.7500,13.0500,1,207,258,252
11.5500,13.6000,1,207,258,259
11.5500,14.0000,1,207,258,258
11.5500,14.3500,1,207,258,257
11.5500,14.7000,1,207,258,256
11.6000,15.2500,1,207,258,255
11.6500,15.7000,1,207,258,253
11.8000,16.0500,1,207,258,250
11.8500,16.5000,1,207,258,248
12.0000,16.7500,1,207,258,245
12.1500,17.2000,1,207,258,242
12.3000,17.6000,1,207,258,240
12.5500,17.8500,1,207,258,238
12.8000,18.0500,1,207,258,234
13.1000,18.4000,1,207,258,231
13.3000,18.6000,1,207,258,228
13.5500,18.8500,1,207,258,224
13.8000,19.0500,1,207,258,223
14.1500,19.2500,1,207,258,218
14.4500,19.5000,1,207,258,216
14.8500,19.5500,1,207,258,211
15.0000,19.7000,1,207,258,210
15.2500,19.7000,1,207,258,208
15.5500,19.8500,1,207,258,205
15.9500,19.9000,1,207,258,191
16.2000,19.9000,1,207,258,187
16.5500,19.9000,1,207,258,181
16.8500,19.9000,1,207,258,176
17.2000,19.9000,1,207,258,170
17.4000,19.8000,1,207,258,168
17.6500,19.7500,1,207,258,166
17.8000,19.7000,1,207,258,163
18.0000,19.6000,1,207,258,160
18.2000,19.5500,1,207,258,157
3.9000,9.6000,2,312,310,301
3.5500,10.6500,2,312,310,303
3.3500,11.4000,2,312,310,305
3.1000,12.3500,2,312,310,309
3.1000,13.2500,2,312,310,308
3.0500,14.1500,2,312,310,310
3.0000,15.1000,2,312,310,311
3.1000,16.0000,2,312,310,307
3.2000,16.8500,2,312,310,306
3.4500,17.7500,2,312,310,304
3.7000,18.7000,2,312,310,302
3.9500,19.5500,2,312,310,300
4.3500,20.2500,2,312,310,299
4.7000,21.1000,2,312,310,298
5.1500,21.8000,2,312,310,297
5.6000,22.5000,2,312,310,296
6.2000,23.3000,2,312,310,295
6.8000,23.8500,2,312,310,294
7.3500,24.4500,2,312,310,288
8.0500,24.9500,2,312,310,279
8.8000,25.4500,2,312,310,274
9.5000,26.0000,2,312,310,270
10.2000,26.3500,2,312,310,265
10.9000,26.7500,2,312,310,262
11.7000,27.0000,2,312,310,249
12.4500,27.2500,2,312,310,239
13.3000,27.6000,2,312,310,227
14.0500,27.6000,2,312,310,219
14.7000,27.7500,2,312,310,213
15.5500,27.7500,2,312,310,200
16.4000,27.7500,2,312,310,182
17.1000,27.7500,2,312,310,172
17.9000,27.7500,2,312,310,161
18.5500,27.7000,2,312,310,153
19.3500,27.6000,2,312,310,146
20.1000,27.3500,2,312,310,138
20.7000,27.1000,2,312,310,130
21.4500,26.8000,2,312,310,121
22.0500,26.5000,2,312,310,109
22.7000,26.1500,2,312,310,93
23.3500,25.6500,2,312,310,78
23.8000,25.3000,2,312,310,74
24.3000,24.8500,2,312,306,70
24.7500,24.3500,2,312,306,66
25.2500,23.9500,2,312,306,60
25.6500,23.4500,2,312,306,58
26.0500,23.0000,2,312,303,54
26.2000,22.3000,2,312,303,51
26.6000,21.8000,2,312,301,47
26.7500,21.2500,2,312,301,45
27.0000,20.7000,2,312,299,41
27.1500,20.1500,2,312,299,37
27.1500,19.6000,2,312,299,38
27.3500,19.1000,2,312,299,33
27.3500,18.4500,2,312,299,34
27.4000,18.0000,2,312,297,32
27.3000,17.4000,2,312,299,35
27.1500,16.9000,2,312,297,39
27.0000,16.4000,2,312,297,42
27.0000,15.9000,2,312,296,43
26.7500,15.3500,2,312,296,46
26.5500,14.8500,2,312,296,48
26.3000,14.4500,2,312,296,50
25.9500,14.1000,2,312,292,55
25.7500,13.7000,2,312,292,57
25.3500,13.3000,2,312,292,61
25.0500,12.9500,2,312,292,65
24.8000,12.7000,2,312,292,67
24.4000,12.4500,2,312,287,71
24.0500,12.2000,2,312,287,73
23.5500,11.8500,2,312,278,76
23.2000,11.6500,2,312,278,84
22.7500,11.4000,2,312,273,96
22.3000,11.3000,2,312,273,107
21.9000,11.1000,2,312,273,114
21.4500,11.0500,2,312,269,126
21.1000,11.0000,2,312,269,129
20.7000,10.9500,2,312,269,133
20.3500,10.9500,2,312,264,137
19.9500,11.0000,2,312,264,140
19.5500,11.0000,2,312,264,145
19.1500,11.0500,2,312,261,149
18.8500,11.1000,2,312,261,151
18.4500,11.2500,2,312,261,155
18.1500,11.3500,2,312,248,158
17.8500,11.5000,2,312,248,165
17.5000,11.7000,2,312,248,167
17.2000,11.9500,2,312,238,174
17.0000,12.0500,2,312,238,175
16.7500,12.2000,2,312,238,179
16.6500,12.3500,2,312,238,180
16.5000,12.5000,2,312,238,183
16.3500,12.7000,2,312,226,185
16.2000,12.8000,2,312,226,189
16.1500,12.9500,2,312,226,190
16.0000,13.1000,2,312,226,192
15.9500,13.2500,2,312,226,193
15.9000,13.4000,2,312,226,194
15.8000,13.5000,2,312,226,197
15.8000,13.6500,2,312,226,196
15.7500,13.8500,2,312,212,198
15.6500,14.0500,2,312,212,204
15.6500,14.2500,2,312,212,203
15.6500,14.5000,2,312,212,202
15.6500,14.6000,2,312,212,201
