Point_ID,Final_Label_Heap_Order
241,439.818500
242,459.811438
243,439.814966
244,439.814611
245,459.814083
246,459.810976
247,439.815009
248,459.809562
249,439.811552
250,459.812117
251,439.812169
252,459.813531
253,459.810524
254,459.809573
255,459.810728
256,459.812735
257,459.811049
258,439.812735
259,459.810922
260,459.810466
261,439.816086
262,459.810467
263,439.815124
264,459.810877
265,439.811847
266,439.656875
267,459.810326
268,439.816549
269,439.815833
270,459.810076
271,439.817196
272,-0.158423
273,459.811909
274,459.810518
275,459.810766
276,439.816931
277,-0.158644
278,459.808509
279,439.813642
280,459.815201
281,439.816783
282,439.819185
283,459.813843
284,439.817451
285,459.812711
286,439.814661
287,439.814735
288,459.813547
289,459.813193
290,459.813311
291,439.812125
292,459.813623
293,459.811676
294,439.813698
295,439.813263
296,459.809090
297,439.813611
298,459.814028
299,459.649434
300,459.814644
301,439.815627
302,439.812324
303,459.810444
304,439.814467
305,439.813830
306,459.810293
307,439.813803
308,459.811682
309,439.817483
310,439.813786
311,439.817960
312,-0.159461
313,439.815441
314,439.815978
315,459.811993
316,459.810786
317,459.811598
318,459.811818
319,459.811492
320,439.817691
321,459.812195
322,459.811754
323,439.813663
324,459.811204
325,439.816442
326,439.815147
327,459.812353
328,439.815988
329,459.810800
330,459.811507
331,459.812814
332,459.810595
333,459.811758
334,439.814686
335,459.810286
336,459.810714
337,439.814724
338,439.815967
339,439.818472
340,439.813833
341,459.810894
342,439.817543
343,439.815305
344,439.814915
345,439.814075
346,439.816819
347,459.812942
348,439.814219
349,459.809633
350,459.812630
351,459.812512
352,459.813310
353,439.815714
354,459.811726
355,459.812509
356,459.811684
357,439.816637
358,459.814979
359,439.813266
360,439.817145
361,439.814701
362,459.811312
363,439.815481
364,439.816988
365,459.658988
366,459.812501
367,459.812467
368,459.810866
369,439.815739
370,439.817238
371,459.812791
372,459.813144
373,459.811997
374,459.815734
375,439.816020
376,439.812825
377,439.816669
378,439.813976
379,459.812950
380,-0.157239
381,459.813503
382,459.814929
383,459.811996
384,439.816123
385,439.815816
386,459.812391
387,439.816594
388,459.810643
389,459.812753
390,439.814594
391,439.816013
392,459.812830
393,439.817524
394,439.817818
395,439.819514
396,459.813897
397,459.814584
398,439.816789
399,439.817196
400,439.817353
401,459.812806
402,439.817443
403,439.814910
404,459.813342
405,439.815887
406,459.813565
407,459.813588
408,459.813867
409,459.813624
410,439.815141
411,459.813228
412,439.817811
413,459.814403
414,439.816692
415,459.812912
416,459.812762
417,439.816949
418,459.814866
419,459.814340
420,439.815397
421,459.812271
422,439.818392
423,439.816279
424,459.813551
425,439.817152
426,459.811853
427,439.815996
428,459.812417
429,439.816331
430,-0.155587
431,439.815906
432,459.813863
433,459.811231
434,439.814764
435,459.811792
436,459.813544
437,459.812361
438,591.812195
439,439.820795
440,459.814041
441,591.812342
442,439.819412
443,-0.157528
444,459.811086
445,439.814415
446,591.810177
447,459.811831
448,591.816632
449,459.811288
450,591.815223
451,591.811528
452,-0.159818
453,459.809954
454,459.810457
455,591.815259
456,591.813532
457,591.815150
458,459.812023
459,459.649581
460,591.815840
461,591.811130
462,459.809643
463,591.815805
464,591.811716
465,459.809007
466,591.814306
467,-0.157957
468,591.812623
469,591.812699
470,591.811153
471,591.811157
472,591.812997
473,591.812522
474,591.812761
475,591.812623
476,591.812748
477,591.810777
478,459.653245
479,591.814022
480,591.812189
481,591.812089
482,591.809811
483,591.812886
484,591.812219
485,591.812711
486,591.810320
487,591.813214
488,591.810165
489,591.814256
490,591.812861
491,591.815678
492,591.812424
493,591.814280
494,591.812737
495,591.812276
496,591.815647
497,591.811682
498,591.814059
499,591.812596
500,591.813372
501,591.814392
502,591.814929
503,591.814633
504,591.813271
505,591.812927
506,591.813684
507,591.812742
508,591.811443
509,591.811441
510,591.811239
511,591.814278
512,591.812236
513,591.811782
514,591.811635
515,591.812835
516,591.811398
517,591.654117
518,591.810859
519,591.813951
520,591.813851
521,591.813380
522,591.811816
523,591.811473
524,591.813755
525,591.812801
526,591.813399
527,591.813728
528,591.816672
529,591.810564
530,591.812816
531,591.813167
532,591.811422
533,591.813102
534,591.813866
535,591.812249
536,591.816920
537,591.814853
538,591.813813
539,591.812394
540,591.813362
541,591.813452
542,591.813761
543,591.816360
544,591.814927
545,591.813118
546,591.811626
547,591.815124
548,591.811382
549,591.812304
550,591.812610
551,591.812181
552,591.814442
553,591.811937
554,591.817431
555,591.813867
556,591.814150
557,591.814523
558,591.812772
559,591.809951
560,591.813420
561,591.812071
562,591.812379
563,591.813664
564,591.812505
565,591.813294
566,591.814197
567,591.814262
568,591.815126
569,591.816000
570,591.812909
571,591.813757
572,591.656332
573,591.815244
574,591.812480
575,591.813596
576,591.815660
577,591.815009
578,591.812402
579,591.813670
580,591.813551
581,591.812607
582,591.814760
583,591.814884
584,591.655747
585,591.815414
586,591.816557
587,591.654701
588,591.817260
589,591.815495
590,591.665243
591,591.817955
592,591.820825
593,591.656013
594,591.654584
595,591.666491
596,591.822002
597,591.825542
598,591.663574
599,-0.158357
600,-0.157076
601,591.662043
602,-0.158105
603,-0.157602
604,-0.158373
605,-0.157395
606,-0.158483
607,825.670544
608,825.668922
609,825.670226
610,825.826833
611,-0.158363
612,825.668943
613,825.822828
614,825.824884
615,825.824869
616,825.824691
617,825.823840
618,825.822279
619,825.821836
620,825.821285
621,825.820867
622,825.823283
623,825.822380
624,825.823567
625,825.824355
626,825.822645
627,825.822782
628,825.824906
629,825.822478
630,825.822420
631,-0.158460
632,891.638683
633,-0.157853
634,825.821987
635,825.823945
636,-0.158308
637,825.823516
638,825.823994
639,825.823597
640,825.664673
641,825.821483
642,825.820830
643,825.822066
644,825.818757
645,825.818787
646,825.818989
647,891.648956
648,825.819736
649,825.817851
650,825.818447
651,825.817464
652,825.818309
653,891.803785
654,891.646606
655,891.806291
656,825.818722
657,825.815063
658,825.817088
659,825.817009
660,825.813823
661,825.814891
662,825.810443
663,825.811917
664,891.646146
665,891.808432
666,825.812619
667,891.808971
668,825.813274
669,825.812713
670,825.654709
671,825.812816
672,825.814140
673,825.813469
674,891.811447
675,891.812740
676,891.809956
677,825.815804
678,825.812782
679,825.814235
680,891.810304
681,891.811379
682,825.812550
683,825.820634
684,891.811970
685,825.811152
686,891.811339
687,825.816014
688,825.814073
689,825.811914
690,825.812320
691,825.812276
692,825.814091
693,825.813814
694,825.812051
695,825.813048
696,825.813546
697,891.807675
698,825.814332
699,891.808699
700,825.814477
701,891.809838
702,825.814960
703,891.812651
704,891.810875
705,825.814154
706,891.811777
707,891.811640
708,891.811635
709,825.813916
710,891.811484
711,825.813640
712,891.812190
713,891.810264
714,825.814436
715,825.813614
716,891.810122
717,891.811587
718,825.815022
719,825.811444
720,891.810238
721,825.811763
722,825.812172
723,825.813816
724,825.814063
725,825.811938
726,891.808441
727,891.807616
728,891.806990
729,825.813570
730,891.811557
731,891.807297
732,891.809164
733,891.807109
734,891.809322
735,891.810201
736,825.811473
737,891.809976
738,891.809801
739,891.808775
740,891.807776
741,891.811331
742,825.807004
743,825.812074
744,825.809082
745,891.808739
746,891.807462
747,825.811178
748,825.808652
749,825.810512
750,825.808628
751,825.810160
752,891.810718
753,891.810503
754,825.810959
755,825.812385
756,891.808490
757,891.809436
758,891.807862
759,825.808342
760,825.812075
761,891.810249
762,825.810332
763,825.811384
764,891.808304
765,825.809059
766,825.810578
767,891.807801
768,825.807842
769,825.811900
770,825.810000
771,891.808903
772,891.808701
773,825.808796
774,825.809518
775,891.806555
776,891.806691
777,825.810383
778,825.809397
779,825.809972
780,891.808065
781,825.809310
782,825.810801
783,891.807510
784,891.806212
785,891.808857
786,825.810238
787,891.808327
788,825.808377
789,825.807971
790,825.807497
791,891.811707
792,891.807845
793,825.810079
794,825.809248
795,891.807723
796,891.808553
797,891.809803
798,891.807867
799,891.809834
800,891.805758
801,891.805232
802,891.807505
803,825.811919
804,825.809364
805,891.807233
806,891.805753
807,825.808764
808,891.804681
809,825.809745
810,825.810748
811,891.809839
812,891.810032
813,891.807107
814,825.811907
815,825.811620
816,891.808823
817,825.811769
818,891.808273
819,891.808820
820,891.808880
821,891.808411
822,891.807299
823,825.809968
824,825.812886
825,891.807056
826,891.807750
827,825.813582
828,825.814770
829,825.812958
830,825.812721
831,825.811813
832,891.806622
833,891.807333
834,891.806290
835,891.803145
836,891.806316
837,891.803465
838,891.803415
839,891.805205
840,891.808047
841,891.806428
842,891.805781
843,891.804740
844,891.804892
845,891.803927
846,891.806138
847,891.808303
848,891.805491
849,825.656011
850,891.806278
851,-0.158891
852,891.807565
853,891.807375
854,891.805744
855,-0.157284
856,-0.158428
857,891.806539
858,891.806234
859,891.804498
860,891.804215
861,891.805608
862,891.804603
863,891.805214
864,891.804803
865,891.803361
866,891.803360
867,-0.157768
868,891.805689
869,891.806030
870,891.802936
871,891.803394
872,-0.156679
873,891.802884
874,891.803634
875,-0.157572
876,891.803162
877,891.801121
878,891.805332
879,891.803664
880,891.804461
881,891.800275
882,891.802714
883,891.798777
884,891.801868
885,891.803633
886,891.802615
887,891.801761
888,891.803314
889,891.800790
890,891.802317
891,891.802802
892,-0.159360
893,891.655229
894,891.805773
895,891.808298
896,891.651457
897,891.808147
898,891.649709
899,-0.157596
