x1,x2,True_Class,PT_Cluster,FHE_Cluster,Heap_Position
15.5175,11.9222,1,1,460,175
16.0587,8.0049,1,1,460,324
16.2007,8.1844,1,1,460,308
16.8932,6.3268,1,1,460,371
16.3277,9.0011,1,1,460,248
16.3464,8.2371,1,1,460,296
17.1683,9.4093,1,1,460,209
17.6443,7.2186,1,1,460,288
17.6777,7.2974,1,1,460,283
17.9091,6.8309,1,1,460,298
15.5988,7.2623,1,1,460,379
13.6005,8.4232,1,1,460,406
17.1677,8.2494,1,1,460,250
16.9085,11.8529,1,1,460,152
18.0990,10.4017,1,1,460,161
16.9169,7.2837,1,1,460,322
16.6055,6.8759,1,1,460,350
14.7462,7.6802,1,1,460,401
14.1696,7.5609,1,1,460,413
16.9567,6.2056,1,1,460,374
14.7724,8.8989,1,1,460,333
16.9047,10.9222,1,1,460,169
16.5317,6.8062,1,1,460,362
15.2128,7.8806,1,1,460,366
15.5922,9.5773,1,1,460,254
15.8270,5.9174,1,1,460,421
13.9933,7.2087,1,1,460,428
16.6141,8.3924,1,1,460,275
15.3058,6.7548,1,1,460,409
18.2146,8.4184,1,1,460,212
18.0496,8.0523,1,1,460,231
17.4953,7.8814,1,1,460,256
17.1874,9.3347,1,1,460,211
18.4342,6.7883,1,1,460,273
17.6005,8.0358,1,1,460,245
17.0468,10.2217,1,1,460,187
17.1615,7.4288,1,1,460,300
18.6278,8.2425,1,1,460,201
14.6087,6.5058,1,1,460,435
17.6314,9.5250,1,1,460,191
16.4068,9.7579,1,1,460,225
16.0037,7.8460,1,1,460,330
15.2641,5.9474,1,1,460,433
14.3937,7.0364,1,1,460,424
17.1546,8.3785,1,1,460,246
16.5244,8.4750,1,1,460,274
16.7014,10.7579,1,1,460,177
18.4548,8.0178,1,1,460,219
17.9783,6.4588,1,1,460,316
17.5793,7.6494,1,1,460,267
17.3526,6.9790,1,1,460,317
17.2886,7.4884,1,1,460,292
16.8733,9.3693,1,1,460,222
14.6718,4.7646,1,1,460,465
17.6208,9.1587,1,1,460,199
13.4419,9.5114,1,1,460,365
19.4145,10.9154,1,-1,-1,122
15.0542,9.5655,1,1,460,285
15.7239,6.3238,1,1,460,411
14.1890,7.8346,1,1,460,407
15.3044,7.2716,1,1,460,396
16.2816,7.5720,1,1,460,332
13.9934,6.4761,1,1,460,447
18.4902,8.0244,1,1,460,218
14.7082,6.7259,1,1,460,426
17.3863,8.0085,1,1,460,252
15.9281,6.9601,1,1,460,381
13.0306,7.6929,1,1,460,440
15.7197,7.6328,1,1,460,352
17.1027,10.1849,1,1,460,186
14.5884,9.0587,1,1,460,335
16.4874,9.1258,1,1,460,242
15.6392,7.7581,1,1,460,347
15.2011,5.9677,1,1,460,437
14.1719,8.5059,1,1,460,382
16.1310,5.7908,1,1,460,416
15.9824,11.7770,1,1,460,167
15.3888,7.9580,1,1,460,349
15.6828,7.6814,1,1,460,351
14.1434,4.3154,1,1,460,478
13.4096,8.2074,1,1,460,415
17.0346,6.4388,1,1,460,354
16.6136,7.6232,1,1,460,318
13.9031,8.0263,1,1,460,408
15.3245,8.3945,1,1,460,336
16.5824,7.8941,1,1,460,303
13.6059,11.0745,1,-1,-1,272
17.3978,5.9410,1,1,460,367
16.3140,7.9346,1,1,460,315
16.2072,7.1681,1,1,460,355
16.9919,6.1901,1,1,460,372
10.4360,15.4752,2,2,440,202
10.1329,13.9166,2,2,440,284
7.8895,12.7719,2,2,440,425
9.4235,14.8225,2,2,440,269
8.5062,15.7466,2,2,440,263
6.1849,15.7022,2,2,440,375
9.1277,12.7386,2,2,440,394
8.8097,18.0694,2,2,440,170
6.3995,18.8285,2,2,440,215
10.2099,18.4038,2,2,440,139
7.0633,16.2998,2,2,440,304
11.8946,19.4455,2,-1,-1,80
12.2149,15.8881,0,0,146,155
8.2614,18.4163,2,2,440,173
10.9564,12.7596,2,-1,-1,312
8.4192,13.0148,2,2,440,405
9.6228,14.5564,2,2,440,276
8.7158,16.7885,2,2,440,214
6.8403,14.6893,2,2,440,400
9.7773,13.9378,2,2,440,301
5.1572,14.4329,2,2,440,445
7.3470,15.2188,2,2,440,344
5.1094,16.6099,2,2,440,378
10.0034,16.6147,2,2,440,180
6.7929,15.1368,2,2,440,377
9.4334,15.9654,2,2,440,220
10.1574,16.3295,2,2,440,185
8.3432,17.2869,2,2,440,205
5.7489,15.4298,2,2,440,403
7.4220,18.9513,2,2,440,178
9.2333,14.7617,2,2,440,281
7.8240,17.0857,2,2,440,230
7.7713,15.3193,2,2,440,325
7.3442,16.7552,2,2,440,265
7.1186,13.7837,2,2,440,414
7.9047,14.9014,2,2,440,338
8.9752,16.3387,2,2,440,223
7.0556,15.4316,2,2,440,345
5.4922,16.5381,2,2,440,363
9.0280,16.4178,2,2,440,217
8.2836,15.4900,2,2,440,287
9.1513,16.5010,2,2,440,208
9.1847,14.3556,2,2,440,310
10.1226,16.9522,2,2,440,168
8.4423,16.3390,2,2,440,239
9.3254,13.6244,2,2,440,339
9.1501,17.1571,2,2,440,189
8.0966,16.4485,2,2,440,243
8.4649,12.7597,2,2,440,410
6.3016,14.3662,2,2,440,420
7.5945,14.5541,2,2,440,369
9.1342,14.2814,2,2,440,314
9.5609,13.9946,2,2,440,311
8.8179,17.0228,2,2,440,195
5.6515,14.5423,2,2,440,429
6.0198,16.6101,2,2,440,337
10.6699,15.2636,2,2,440,203
10.7886,15.0358,2,2,440,210
6.7572,14.7147,2,2,440,402
7.1963,15.0589,2,2,440,361
7.8614,15.7645,2,2,440,295
7.1488,19.0475,2,2,440,184
9.1640,14.2766,2,2,440,313
8.5003,13.7519,2,2,440,370
7.3909,14.2974,2,2,440,393
8.2310,14.2018,2,2,440,357
5.7336,16.0945,2,2,440,376
10.6546,14.6758,2,2,440,228
8.4281,13.9404,2,2,440,364
9.0933,13.4586,2,2,440,353
9.3682,14.6366,2,2,440,282
7.7501,15.3356,2,2,440,326
8.0288,15.6413,2,2,440,294
7.2293,14.5171,2,2,440,387
8.3430,16.5276,2,2,440,237
10.3691,16.8537,2,2,440,163
6.0871,14.7029,2,2,440,412
6.1435,15.5494,2,2,440,384
8.8308,19.6993,2,-1,-1,137
7.9135,12.8877,2,2,440,422
8.1136,16.8817,2,2,440,229
6.2628,16.9902,2,2,440,305
7.6926,16.0387,2,2,440,286
8.4335,14.3201,2,2,440,342
4.0460,15.0882,2,-1,-1,452
9.1627,15.0804,2,2,440,268
6.9369,18.4840,2,2,440,206
8.7450,13.1446,2,2,440,391
9.6448,17.1395,2,2,440,174
9.8729,17.7647,2,2,440,157
9.0235,14.2610,2,2,440,320
7.7045,15.7538,2,2,440,302
5.8663,14.6644,2,2,440,423
6.1313,16.5910,2,2,440,328
8.2486,18.1532,2,2,440,181
8.2501,13.4515,2,2,440,399
9.8178,18.6615,2,2,440,140
8.0371,13.6494,2,2,440,398
6.5162,14.2444,2,2,440,417
6.3693,18.1848,2,2,440,238
5.9222,16.7137,2,2,440,334
9.4978,17.0107,2,2,440,182
9.4504,17.4031,2,2,440,172
8.3806,20.2461,2,-1,-1,132
7.8120,14.8251,2,2,440,343
8.3054,16.6346,2,2,440,233
8.5738,15.5218,2,2,440,271
8.2239,17.1735,2,2,440,216
9.2294,15.1415,2,2,440,261
5.8567,14.3241,2,2,440,431
9.3755,19.0212,2,2,440,141
8.1942,15.2591,2,2,440,307
7.7586,16.4639,2,2,440,258
9.7046,17.0121,2,2,440,176
6.1903,18.0158,2,2,440,247
5.6537,15.8926,2,2,440,390
8.7206,16.2612,2,2,440,234
7.5729,17.5605,2,2,440,224
8.1598,17.4997,2,2,440,200
7.8763,15.7067,2,2,440,297
7.2755,15.4279,2,2,440,340
5.6605,17.2110,2,2,440,323
11.3261,14.5007,2,2,440,213
7.5348,14.1436,2,2,440,395
9.7882,17.8321,2,2,440,158
5.9795,17.6763,2,2,440,279
9.8523,13.7814,2,2,440,309
10.6251,14.5400,2,2,440,236
8.1508,12.4970,2,2,440,427
6.5449,16.9970,2,2,440,291
5.2067,14.8126,2,2,440,434
7.4103,17.4032,2,2,440,235
8.5849,16.0170,2,2,440,244
7.5657,16.7331,2,2,440,249
7.3789,12.6041,2,2,440,442
6.9000,13.1894,2,2,440,439
9.4253,13.2446,2,2,440,348
8.8438,16.4666,2,2,440,221
5.3520,16.7088,2,2,440,359
8.7732,13.9006,2,2,440,346
7.8485,17.8541,2,2,440,196
10.1067,17.6199,2,2,440,156
10.4175,14.5026,2,2,440,241
9.8559,15.4154,2,2,440,227
8.6271,13.8028,2,2,440,360
9.3591,16.6032,2,2,440,194
5.2707,18.5352,2,2,440,266
7.5086,16.7355,2,2,440,251
8.4181,17.5754,2,2,440,192
7.2495,14.5585,2,2,440,385
9.1659,10.2776,3,3,592,457
9.7534,8.1814,3,3,592,479
7.7442,10.0401,3,3,592,477
7.3895,8.3577,3,3,592,530
8.5584,7.9147,3,3,592,514
7.5760,7.7873,3,3,592,544
9.5921,6.4063,3,3,592,531
5.5186,5.8974,3,3,592,591
7.7705,5.0344,3,3,592,586
11.6962,9.1979,3,-1,-1,430
8.9453,7.1512,3,3,592,523
7.1978,9.6270,3,3,592,495
7.4202,5.6310,3,3,592,583
4.1533,8.0092,3,3,592,587
8.7131,7.1804,3,3,592,532
5.5996,4.5776,3,3,592,597
8.5685,5.8369,3,3,592,564
8.6661,9.9443,3,3,592,469
7.1367,7.0822,3,3,592,565
8.2538,9.4079,3,3,592,481
6.6401,6.6627,3,3,592,579
6.2005,9.2259,3,3,592,536
7.2066,4.0329,3,3,592,594
7.7445,7.4329,3,3,592,548
6.0389,5.7305,3,3,592,589
9.8368,7.5219,3,3,592,491
9.0333,7.9940,3,3,592,497
9.2914,7.5426,3,3,592,501
8.1955,10.7831,3,3,592,464
5.9766,4.5102,3,3,592,595
6.0645,5.8660,3,3,592,588
9.5793,9.1594,3,3,592,468
11.3515,12.9968,2,-1,-1,277
8.9265,7.6542,3,3,592,511
7.7188,8.8452,3,3,592,507
6.5133,9.4242,3,3,592,520
9.2908,7.7428,3,3,592,500
9.4480,8.1870,3,3,592,484
8.7342,6.9237,3,3,592,540
7.8921,6.4961,3,3,592,562
8.4709,7.5412,3,3,592,525
7.8636,8.7374,3,3,592,506
7.9466,8.6920,3,3,592,505
9.5077,7.1162,3,3,592,512
8.2230,7.3885,3,3,592,538
9.5456,7.8457,3,3,592,489
8.6222,6.3076,3,3,592,551
8.2283,6.1029,3,3,592,566
7.1103,8.2305,3,3,592,543
8.6271,5.8590,3,3,592,561
9.5208,5.6775,3,3,592,550
6.5728,9.5655,3,3,592,519
9.3249,8.2373,3,3,592,487
7.3518,6.1355,3,3,592,577
9.6471,9.8869,3,3,592,456
8.4998,5.9027,3,3,592,563
8.8385,10.7186,3,3,592,455
8.4686,6.8561,3,3,592,546
7.0516,8.5063,3,3,592,534
7.4161,8.1012,3,3,592,539
5.2139,8.2646,3,3,592,574
10.1241,9.7294,3,3,592,451
8.4779,10.0898,3,3,592,470
6.8351,7.6773,3,3,592,556
6.1136,8.5189,3,3,592,554
8.7988,7.6606,3,3,592,515
9.0237,8.7537,3,3,592,480
6.1747,7.7089,3,3,592,569
9.6529,6.4719,3,3,592,526
9.3213,11.1207,3,3,592,438
8.3518,7.3395,3,3,592,535
9.0191,7.5162,3,3,592,513
9.1668,8.1773,3,3,592,490
8.9890,7.6820,3,3,592,509
9.1450,11.0592,3,3,592,441
6.4477,9.2784,3,3,592,527
4.9857,6.3937,3,3,592,590
7.2910,10.0471,3,3,592,486
8.0748,6.7874,3,3,592,553
6.2548,7.5285,3,3,592,571
7.6647,5.8888,3,3,592,576
7.7827,5.5772,3,3,592,580
5.6658,7.5892,3,3,592,578
10.1724,6.9905,3,3,592,496
4.9870,8.0018,3,3,592,581
6.5553,8.8939,3,3,592,537
7.5055,9.1035,3,3,592,502
8.9993,8.0104,3,3,592,499
8.4778,7.4044,3,3,592,529
9.2133,6.9147,3,3,592,522
11.7921,8.6339,3,-1,-1,443
8.8374,7.7671,3,3,592,510
7.4578,6.9745,3,3,592,559
5.7333,5.6396,3,3,592,592
5.1712,9.0024,3,3,592,558
8.7321,8.8279,3,3,592,482
7.9085,8.7296,3,3,592,504
8.8292,10.2270,3,3,592,463
7.7666,5.9680,3,3,592,575
7.6590,6.4786,3,3,592,567
7.1513,5.7319,3,3,592,585
8.9228,8.0855,3,3,592,498
8.8754,8.2697,3,3,592,492
5.6625,8.1859,3,3,592,568
4.4183,9.0948,3,3,592,572
8.3235,4.7021,3,3,592,584
8.0266,11.0613,3,3,592,460
9.4515,6.2311,3,3,592,542
8.5419,9.4812,3,3,592,474
9.0247,7.7551,3,3,592,503
5.0241,4.4538,3,3,592,601
8.7377,7.1238,3,3,592,533
7.1642,4.2858,3,3,592,593
8.1289,9.9248,3,3,592,472
7.3101,8.6499,3,3,592,521
9.8232,9.4188,3,3,592,461
8.3222,8.3011,3,3,592,508
6.7722,7.6904,3,3,592,557
9.0204,9.5049,3,3,592,471
9.0222,10.8183,3,3,592,450
6.7312,6.3140,3,3,592,582
7.9273,9.0041,3,3,592,494
9.1077,10.7861,3,3,592,448
7.9382,8.4085,3,3,592,516
7.5656,9.8247,3,3,592,485
9.3284,6.3663,3,3,592,541
8.6373,9.4108,3,3,592,473
8.3272,6.1875,3,3,592,560
7.5080,10.3889,3,3,592,475
8.9532,7.4963,3,3,592,518
6.7564,7.1057,3,3,592,570
10.1031,9.9518,3,3,592,446
7.6078,6.2365,3,3,592,573
5.0562,5.2093,3,3,592,596
6.2691,3.9664,3,3,592,598
8.6015,8.7174,3,3,592,488
9.1146,5.7962,3,3,592,555
9.7594,5.5450,3,3,592,549
8.0509,7.3637,3,3,592,545
11.1941,7.7473,3,-1,-1,467
7.3775,7.4047,3,3,592,552
6.5221,8.5584,3,3,592,547
7.7521,10.1564,3,3,592,476
10.6381,6.0201,3,3,592,517
9.7769,7.4676,3,3,592,493
5.6985,9.8633,3,3,592,528
12.4654,10.0285,1,-1,-1,380
7.9550,9.5116,3,3,592,483
7.9351,8.0409,3,3,592,524
8.0328,10.6106,3,3,592,466
4.0211,0.5665,4,4,826,620
3.1576,1.0566,4,4,826,625
-0.3859,0.0118,4,4,826,696
-6.8504,-0.3047,4,4,826,849
4.8681,-0.0333,4,4,826,616
0.5380,-0.9352,4,4,826,700
2.8428,0.3799,4,4,826,639
-0.9288,0.5722,4,4,826,692
-0.6896,-0.3822,4,4,826,715
-3.4556,0.0382,4,4,826,768
-9.9001,0.2588,4,-1,-1,875
2.1874,-0.3585,4,4,826,656
1.7486,-0.4551,4,4,826,661
-2.0930,-1.0341,4,4,826,760
-0.0487,0.3956,4,4,826,672
-0.7509,0.4660,4,4,826,689
-3.5097,0.1688,4,4,826,763
10.5541,-0.1985,4,-1,-1,600
-0.5529,-0.1913,4,4,826,705
-6.0644,0.0379,4,4,826,824
-1.8514,0.1262,4,4,826,723
-4.0026,0.0668,4,4,826,781
-2.5367,-0.0156,4,4,826,743
-1.3450,0.2531,4,4,826,711
-5.1361,-0.3601,4,4,826,815
-1.5966,-0.1455,4,4,826,725
-4.6421,0.2186,4,4,826,790
-8.3306,0.2538,4,-1,-1,856
-3.5484,0.3145,4,4,826,759
-1.7734,-0.3919,4,4,826,736
-9.4795,0.0559,4,-1,-1,872
-5.2610,-0.8214,4,4,826,827
3.9095,0.1920,4,4,826,630
4.7476,0.1608,4,4,826,615
-4.0861,-0.9197,4,4,826,807
10.5871,-0.0491,4,-1,-1,599
-4.8017,-0.3941,4,4,826,809
-4.3804,0.0359,4,4,826,788
1.7804,-0.2195,4,4,826,658
-5.2641,0.7142,4,4,826,793
-3.9346,0.4571,4,4,826,769
-1.1131,-0.5653,4,4,826,724
6.2886,0.2337,4,4,826,608
-0.0210,0.2086,4,4,826,679
-0.1626,-0.1104,4,4,826,693
4.4439,-0.1171,4,4,826,627
0.8636,0.1674,4,4,826,662
-12.2793,0.2565,4,-1,-1,892
2.4312,0.2571,4,4,826,644
3.8325,0.4236,4,4,826,626
-3.6810,0.0540,4,4,826,773
2.9552,-0.1772,4,4,826,643
-0.5790,0.7322,4,4,826,677
3.7799,-0.1720,4,4,826,635
-2.1165,0.3658,4,4,826,722
6.8690,-0.6920,4,4,826,609
3.2904,0.1768,4,4,826,638
-0.5926,-0.4470,4,4,826,714
9.8834,-1.2951,4,-1,-1,605
0.9063,-0.4453,4,4,826,671
-1.0156,-0.8324,4,4,826,729
4.9389,-0.1054,4,4,826,617
4.7593,-0.2979,4,4,826,623
0.1179,-0.3597,4,4,826,694
-3.5569,0.9213,4,4,826,742
-3.4603,0.5335,4,4,826,751
-8.3166,0.2439,4,-1,-1,855
6.4821,0.3710,4,4,826,607
3.7525,0.5557,4,4,826,624
5.9821,-0.0017,4,4,826,610
3.8518,0.3315,4,4,826,629
2.1791,-1.5183,4,4,826,670
-3.1679,0.4872,4,4,826,744
2.8089,-0.3960,4,4,826,648
1.4337,-1.3398,4,4,826,685
-2.3852,0.7731,4,4,826,719
-5.3797,-0.7246,4,4,826,828
-1.2913,-0.1762,4,4,826,718
-3.3358,0.4483,4,4,826,750
0.3351,-0.2530,4,4,826,682
-4.1751,0.0669,4,4,826,786
4.8659,-1.4296,4,4,826,640
8.3279,0.2601,4,-1,-1,603
4.3941,0.1939,4,4,826,621
1.8801,0.2809,4,4,826,651
2.0238,0.6087,4,4,826,645
1.4633,0.2649,4,4,826,657
-5.5741,-0.5742,4,4,826,830
-5.5377,0.1190,4,4,826,810
3.4400,0.1339,4,4,826,634
3.8296,0.5253,4,4,826,622
0.6528,-0.2373,4,4,826,673
-8.8311,-0.0694,4,-1,-1,867
2.4584,0.4661,4,4,826,642
8.4264,0.6416,4,-1,-1,602
-5.1330,-0.4415,4,4,826,817
-5.5471,-0.3322,4,4,826,823
-3.0691,-0.1734,4,4,826,762
-3.1472,-0.6407,4,4,826,778
0.3301,0.2962,4,4,826,668
1.2180,0.0793,4,4,826,659
2.6299,-0.3698,4,4,826,650
-4.3454,-0.1658,4,4,826,794
0.1981,-0.4091,4,4,826,691
-3.9197,0.1032,4,4,826,774
-1.1004,0.6943,4,4,826,695
-7.3391,-0.1991,4,-1,-1,851
-1.5256,-0.0996,4,4,826,721
4.8431,0.5346,4,4,826,613
-2.7083,0.0165,4,4,826,748
-0.5949,0.1583,4,4,826,698
-1.0381,0.9319,4,4,826,683
-5.4201,-0.7520,4,4,826,831
-4.6943,-0.3151,4,4,826,804
-5.9516,0.3728,4,4,826,814
3.5074,-0.0091,4,4,826,637
6.6390,-0.7698,4,4,826,612
-2.0476,-0.5529,4,4,826,747
-0.5115,-0.4829,4,4,826,709
4.7256,0.0793,4,4,826,618
-2.9800,-0.3045,4,4,826,765
-0.1311,-0.0110,4,4,826,687
-5.6160,0.5060,4,4,826,803
-4.5054,0.4599,4,4,826,782
-6.1795,-0.0234,4,4,826,829
0.3465,0.8253,4,4,826,660
-0.4761,0.1903,4,4,826,690
-3.1623,0.1604,4,4,826,754
5.0398,0.2588,4,4,826,614
8.3317,0.2145,4,-1,-1,604
-3.5316,0.0995,4,4,826,770
2.8226,0.1472,4,4,826,641
0.7725,0.1885,4,4,826,666
3.8588,0.8146,4,4,826,619
2.1439,0.0998,4,4,826,649
-0.4691,-0.1546,4,4,826,702
0.1403,0.7978,4,4,826,663
-2.3045,-0.4434,4,4,826,749
-4.0836,0.1876,4,4,826,777
-3.7722,-0.5329,4,4,826,789
-2.1312,-0.7538,4,4,826,755
-3.8921,-0.0223,4,4,826,779
8.3517,-0.4805,4,-1,-1,606
-3.0233,-0.2988,4,4,826,766
1.4783,0.6335,4,4,826,652
1.7430,0.7329,4,4,826,646
0.3891,0.1179,4,4,826,669
0.9438,-0.6319,4,4,826,678
-0.5686,0.3723,4,4,826,688
4.2203,0.0481,4,4,826,628
-2.8958,-4.9248,5,5,892,860
3.5130,-4.0619,5,5,892,712
0.3323,-4.8094,5,5,892,806
-0.4728,-4.7975,5,5,892,821
3.3193,-5.4855,5,5,892,752
6.1439,-5.4835,5,5,892,684
-4.9245,-4.9881,5,5,892,880
-5.3526,-5.4751,5,5,892,889
0.8041,-4.2852,5,5,892,783
5.5006,-5.4535,5,5,892,704
-1.4261,-4.7412,5,5,892,842
